(written by ASE)

768 atoms
2 atom types

0.0      21.856000000000002  xlo xhi
0.0      21.856000000000002  ylo yhi
0.0      21.856000000000002  zlo zhi

Atoms # charge

     1   1   2.0                       0                       0                       0
     2   2  -1.0      1.3660000000000001      1.3660000000000001      1.3660000000000001
     3   2  -1.0      4.0980000000000008      4.0980000000000008      4.0980000000000008
     4   1   2.0                       0      2.7320000000000002      2.7320000000000002
     5   2  -1.0      1.3660000000000001      4.0980000000000008      4.0980000000000008
     6   2  -1.0      4.0980000000000008      1.3660000000000001      1.3660000000000001
     7   1   2.0      2.7320000000000002                       0      2.7320000000000002
     8   2  -1.0      4.0980000000000008      1.3660000000000001      4.0980000000000008
     9   2  -1.0      1.3660000000000001      4.0980000000000008      1.3660000000000001
    10   1   2.0      2.7320000000000002      2.7320000000000002                       0
    11   2  -1.0      4.0980000000000008      4.0980000000000008      1.3660000000000001
    12   2  -1.0      1.3660000000000001      1.3660000000000001      4.0980000000000008
    13   1   2.0                       0                       0      5.4640000000000004
    14   2  -1.0      1.3660000000000001      1.3660000000000001      6.8300000000000001
    15   2  -1.0      4.0980000000000008      4.0980000000000008      9.5620000000000012
    16   1   2.0                       0      2.7320000000000002      8.1960000000000015
    17   2  -1.0      1.3660000000000001      4.0980000000000008      9.5620000000000012
    18   2  -1.0      4.0980000000000008      1.3660000000000001      6.8300000000000001
    19   1   2.0      2.7320000000000002                       0      8.1960000000000015
    20   2  -1.0      4.0980000000000008      1.3660000000000001      9.5620000000000012
    21   2  -1.0      1.3660000000000001      4.0980000000000008      6.8300000000000001
    22   1   2.0      2.7320000000000002      2.7320000000000002      5.4640000000000004
    23   2  -1.0      4.0980000000000008      4.0980000000000008      6.8300000000000001
    24   2  -1.0      1.3660000000000001      1.3660000000000001      9.5620000000000012
    25   1   2.0                       0                       0      10.928000000000001
    26   2  -1.0      1.3660000000000001      1.3660000000000001                  12.294
    27   2  -1.0      4.0980000000000008      4.0980000000000008      15.026000000000002
    28   1   2.0                       0      2.7320000000000002                   13.66
    29   2  -1.0      1.3660000000000001      4.0980000000000008      15.026000000000002
    30   2  -1.0      4.0980000000000008      1.3660000000000001                  12.294
    31   1   2.0      2.7320000000000002                       0                   13.66
    32   2  -1.0      4.0980000000000008      1.3660000000000001      15.026000000000002
    33   2  -1.0      1.3660000000000001      4.0980000000000008                  12.294
    34   1   2.0      2.7320000000000002      2.7320000000000002      10.928000000000001
    35   2  -1.0      4.0980000000000008      4.0980000000000008                  12.294
    36   2  -1.0      1.3660000000000001      1.3660000000000001      15.026000000000002
    37   1   2.0                       0                       0      16.392000000000003
    38   2  -1.0      1.3660000000000001      1.3660000000000001      17.758000000000003
    39   2  -1.0      4.0980000000000008      4.0980000000000008      20.490000000000002
    40   1   2.0                       0      2.7320000000000002      19.124000000000002
    41   2  -1.0      1.3660000000000001      4.0980000000000008      20.490000000000002
    42   2  -1.0      4.0980000000000008      1.3660000000000001      17.758000000000003
    43   1   2.0      2.7320000000000002                       0      19.124000000000002
    44   2  -1.0      4.0980000000000008      1.3660000000000001      20.490000000000002
    45   2  -1.0      1.3660000000000001      4.0980000000000008      17.758000000000003
    46   1   2.0      2.7320000000000002      2.7320000000000002      16.392000000000003
    47   2  -1.0      4.0980000000000008      4.0980000000000008      17.758000000000003
    48   2  -1.0      1.3660000000000001      1.3660000000000001      20.490000000000002
    49   1   2.0                       0      5.4640000000000004                       0
    50   2  -1.0      1.3660000000000001      6.8300000000000001      1.3660000000000001
    51   2  -1.0      4.0980000000000008      9.5620000000000012      4.0980000000000008
    52   1   2.0                       0      8.1960000000000015      2.7320000000000002
    53   2  -1.0      1.3660000000000001      9.5620000000000012      4.0980000000000008
    54   2  -1.0      4.0980000000000008      6.8300000000000001      1.3660000000000001
    55   1   2.0      2.7320000000000002      5.4640000000000004      2.7320000000000002
    56   2  -1.0      4.0980000000000008      6.8300000000000001      4.0980000000000008
    57   2  -1.0      1.3660000000000001      9.5620000000000012      1.3660000000000001
    58   1   2.0      2.7320000000000002      8.1960000000000015                       0
    59   2  -1.0      4.0980000000000008      9.5620000000000012      1.3660000000000001
    60   2  -1.0      1.3660000000000001      6.8300000000000001      4.0980000000000008
    61   1   2.0                       0      5.4640000000000004      5.4640000000000004
    62   2  -1.0      1.3660000000000001      6.8300000000000001      6.8300000000000001
    63   2  -1.0      4.0980000000000008      9.5620000000000012      9.5620000000000012
    64   1   2.0                       0      8.1960000000000015      8.1960000000000015
    65   2  -1.0      1.3660000000000001      9.5620000000000012      9.5620000000000012
    66   2  -1.0      4.0980000000000008      6.8300000000000001      6.8300000000000001
    67   1   2.0      2.7320000000000002      5.4640000000000004      8.1960000000000015
    68   2  -1.0      4.0980000000000008      6.8300000000000001      9.5620000000000012
    69   2  -1.0      1.3660000000000001      9.5620000000000012      6.8300000000000001
    70   1   2.0      2.7320000000000002      8.1960000000000015      5.4640000000000004
    71   2  -1.0      4.0980000000000008      9.5620000000000012      6.8300000000000001
    72   2  -1.0      1.3660000000000001      6.8300000000000001      9.5620000000000012
    73   1   2.0                       0      5.4640000000000004      10.928000000000001
    74   2  -1.0      1.3660000000000001      6.8300000000000001                  12.294
    75   2  -1.0      4.0980000000000008      9.5620000000000012      15.026000000000002
    76   1   2.0                       0      8.1960000000000015                   13.66
    77   2  -1.0      1.3660000000000001      9.5620000000000012      15.026000000000002
    78   2  -1.0      4.0980000000000008      6.8300000000000001                  12.294
    79   1   2.0      2.7320000000000002      5.4640000000000004                   13.66
    80   2  -1.0      4.0980000000000008      6.8300000000000001      15.026000000000002
