2	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	0.0000	0.0000	0.0399	0.0006	0.0003	0.0006
	0.0200	0.0002	0.0400	0.0006	0.0003	0.0006
	0.0400	0.0008	0.0416	0.0006	0.0003	0.0006
	0.0600	0.0016	0.0455	0.0007	0.0003	0.0007
	0.0800	0.0029	0.0518	0.0008	0.0004	0.0008
	0.1000	0.0046	0.0612	0.0011	0.0005	0.0011
	0.1200	0.0061	0.0735	0.0014	0.0007	0.0014
	0.1400	0.0078	0.0863	0.0017	0.0008	0.0017
	0.1600	0.0094	0.0989	0.0019	0.0010	0.0019
	0.1800	0.0110	0.1115	0.0023	0.0011	0.0023
	0.2000	0.0126	0.1239	0.0026	0.0013	0.0026
	0.2200	0.0144	0.1362	0.0029	0.0014	0.0029
	0.2400	0.0161	0.1492	0.0033	0.0017	0.0033
	0.2600	0.0178	0.1623	0.0037	0.0018	0.0037
	0.2800	0.0195	0.1758	0.0040	0.0020	0.0040
	0.3000	0.0211	0.1899	0.0044	0.0022	0.0044
	0.3200	0.0228	0.2046	0.0047	0.0024	0.0047
	0.3400	0.0244	0.2199	0.0051	0.0025	0.0051
	0.3600	0.0260	0.2350	0.0055	0.0027	0.0055
	0.3800	0.0278	0.2506	0.0059	0.0029	0.0059
	0.4000	0.0296	0.2685	0.0063	0.0031	0.0063
	0.4200	0.0313	0.2874	0.0067	0.0033	0.0067
	0.4400	0.0330	0.3060	0.0071	0.0036	0.0071
	0.4600	0.0346	0.3246	0.0075	0.0038	0.0075
	0.4800	0.0362	0.3429	0.0079	0.0040	0.0079
	0.5000	0.0378	0.3611	0.0083	0.0041	0.0083
	0.5200	0.0394	0.3795	0.0087	0.0044	0.0087
	0.5400	0.0411	0.3985	0.0091	0.0046	0.0091
	0.5600	0.0430	0.4190	0.0095	0.0048	0.0095
	0.5800	0.0446	0.4406	0.0100	0.0050	0.0100
	0.6000	0.0463	0.4609	0.0105	0.0052	0.0105
	0.6200	0.0478	0.4804	0.0108	0.0054	0.0108
	0.6400	0.0494	0.4992	0.0113	0.0056	0.0113
	0.6600	0.0511	0.5179	0.0116	0.0058	0.0116
	0.6800	0.0528	0.5376	0.0120	0.0060	0.0120
	0.7000	0.0545	0.5576	0.0125	0.0062	0.0125
	0.7200	0.0564	0.5781	0.0129	0.0064	0.0129
	0.7400	0.0580	0.5992	0.0134	0.0067	0.0134
	0.7600	0.0596	0.6188	0.0138	0.0069	0.0138
	0.7800	0.0612	0.6373	0.0142	0.0071	0.0142
	0.8000	0.0628	0.6555	0.0146	0.0073	0.0146
	0.8200	0.0644	0.6732	0.0149	0.0075	0.0149
	0.8400	0.0661	0.6916	0.0153	0.0077	0.0153
	0.8600	0.0677	0.7103	0.0158	0.0079	0.0158
	0.8800	0.0693	0.7284	0.0161	0.0080	0.0161
	0.9000	0.0711	0.7473	0.0165	0.0082	0.0165
	0.9200	0.0727	0.7664	0.0169	0.0084	0.0169
	0.9400	0.0744	0.7847	0.0172	0.0086	0.0172
	0.9600	0.0760	0.8030	0.0176	0.0088	0.0176
	0.9800	0.0777	0.8211	0.0180	0.0090	0.0180
	1.0000	0.0793	0.8390	0.0185	0.0092	0.0185
	1.0200	0.0809	0.8574	0.0188	0.0094	0.0188
	1.0400	0.0825	0.8747	0.0192	0.0096	0.0192
	1.0600	0.0844	0.8922	0.0195	0.0098	0.0195
	1.0800	0.0861	0.9115	0.0199	0.0100	0.0199
	1.1000	0.0877	0.9303	0.0203	0.0101	0.0203
	1.1200	0.0894	0.9478	0.0207	0.0103	0.0207
	1.1400	0.0910	0.9649	0.0210	0.0105	0.0210
	1.1600	0.0926	0.9816	0.0214	0.0107	0.0214
	1.1800	0.0942	0.9984	0.0217	0.0108	0.0217
	1.2000	0.0958	1.0153	0.0220	0.0110	0.0220
	1.2200	0.0977	1.0326	0.0224	0.0112	0.0224
	1.2400	0.0995	1.0515	0.0228	0.0114	0.0228
	1.2600	0.1011	1.0701	0.0232	0.0116	0.0232
	1.2800	0.1028	1.0867	0.0236	0.0118	0.0236
	1.3000	0.1043	1.1029	0.0239	0.0120	0.0239
	1.3200	0.1059	1.1185	0.0242	0.0121	0.0242
	1.3400	0.1076	1.1343	0.0246	0.0123	0.0246
	1.3600	0.1093	1.1510	0.0249	0.0125	0.0249
	1.3800	0.1110	1.1674	0.0252	0.0126	0.0252
	1.4000	0.1128	1.1840	0.0256	0.0128	0.0256
	1.4200	0.1144	1.2006	0.0259	0.0130	0.0259
	1.4400	0.1160	1.2155	0.0263	0.0131	0.0263
	1.4600	0.1177	1.2301	0.0266	0.0133	0.0266
	1.4800	0.1193	1.2450	0.0269	0.0134	0.0269
	1.5000	0.1211	1.2598	0.0272	0.0136	0.0272
	1.5200	0.1228	1.2750	0.0275	0.0138	0.0275
	1.5400	0.1243	1.2895	0.0278	0.0139	0.0278
	1.5600	0.1261	1.3033	0.0281	0.0141	0.0281
	1.5800	0.1278	1.3182	0.0284	0.0142	0.0284
	1.6000	0.1294	1.3331	0.0287	0.0144	0.0287
	1.6200	0.1312	1.3477	0.0290	0.0145	0.0290
	1.6400	0.1328	1.3629	0.0293	0.0147	0.0293
	1.6600	0.1345	1.3777	0.0296	0.0148	0.0296
	1.6800	0.1362	1.3924	0.0299	0.0150	0.0299
	1.7000	0.1377	1.4067	0.0302	0.0151	0.0302
	1.7200	0.1394	1.4204	0.0306	0.0153	0.0306
	1.7400	0.1413	1.4356	0.0309	0.0154	0.0309
	1.7600	0.1430	1.4518	0.0312	0.0156	0.0312
	1.7800	0.1447	1.4672	0.0315	0.0158	0.0315
	1.8000	0.1463	1.4821	0.0319	0.0159	0.0319
	1.8200	0.1479	1.4962	0.0322	0.0161	0.0322
	1.8400	0.1495	1.5097	0.0325	0.0162	0.0325
	1.8600	0.1510	1.5234	0.0328	0.0164	0.0328
	1.8800	0.1526	1.5369	0.0331	0.0166	0.0331
	1.9000	0.1544	1.5512	0.0334	0.0167	0.0334
	1.9200	0.1562	1.5672	0.0337	0.0169	0.0337
	1.9400	0.1578	1.5826	0.0340	0.0170	0.0340
	1.9600	0.1594	1.5967	0.0343	0.0172	0.0343
	1.9800	0.1610	1.6108	0.0346	0.0173	0.0346
	2.0000	0.1626	1.6245	0.0349	0.0175	0.0349
	2.0200	0.1643	1.6387	0.0352	0.0176	0.0352
	2.0400	0.1660	1.6535	0.0355	0.0178	0.0355
	2.0600	0.1678	1.6681	0.0358	0.0179	0.0358
	2.0800	0.1696	1.6838	0.0362	0.0181	0.0362
	2.1000	0.1711	1.6992	0.0365	0.0182	0.0365
	2.1200	0.1727	1.7130	0.0368	0.0184	0.0368
	2.1400	0.1744	1.7268	0.0370	0.0185	0.0370
	2.1600	0.1760	1.7408	0.0373	0.0187	0.0373
	2.1800	0.1777	1.7552	0.0376	0.0188	0.0376
	2.2000	0.1794	1.7704	0.0380	0.0190	0.0380
	2.2200	0.1810	1.7849	0.0383	0.0191	0.0383
	2.2400	0.1828	1.7995	0.0386	0.0193	0.0386
	2.2600	0.1845	1.8150	0.0389	0.0195	0.0389
	2.2800	0.1861	1.8299	0.0392	0.0196	0.0392
	2.3000	0.1878	1.8446	0.0395	0.0198	0.0395
	2.3200	0.1894	1.8591	0.0399	0.0199	0.0399
	2.3400	0.1911	1.8734	0.0402	0.0201	0.0402
	2.3600	0.1927	1.8881	0.0405	0.0202	0.0405
	2.3800	0.1942	1.9026	0.0408	0.0204	0.0408
	2.4000	0.1960	1.9164	0.0410	0.0205	0.0410
	2.4200	0.1978	1.9321	0.0414	0.0207	0.0414
	2.4400	0.1995	1.9486	0.0418	0.0209	0.0418
	2.4600	0.2011	1.9638	0.0421	0.0210	0.0421
	2.4800	0.2027	1.9785	0.0424	0.0212	0.0424
	2.5000	0.2043	1.9927	0.0427	0.0214	0.0427
	2.5200	0.2060	2.0068	0.0430	0.0215	0.0430
	2.5400	0.2076	2.0215	0.0433	0.0217	0.0433
	2.5600	0.2093	2.0361	0.0436	0.0218	0.0436
	2.5800	0.2112	2.0518	0.0440	0.0220	0.0440
	2.6000	0.2129	2.0687	0.0443	0.0222	0.0443
	2.6200	0.2145	2.0839	0.0446	0.0223	0.0446
	2.6400	0.2161	2.0983	0.0450	0.0225	0.0450
	2.6600	0.2177	2.1125	0.0453	0.0226	0.0453
	2.6800	0.2194	2.1269	0.0455	0.0228	0.0455
	2.7000	0.2211	2.1422	0.0459	0.0229	0.0459
	2.7200	0.2228	2.1579	0.0462	0.0231	0.0462
	2.7400	0.2246	2.1734	0.0466	0.0233	0.0466
	2.7600	0.2263	2.1900	0.0469	0.0234	0.0469
	2.7800	0.2279	2.2054	0.0472	0.0236	0.0472
	2.8000	0.2295	2.2197	0.0475	0.0238	0.0475
	2.8200	0.2311	2.2342	0.0478	0.0239	0.0478
	2.8400	0.2328	2.2487	0.0481	0.0241	0.0481
	2.8600	0.2345	2.2637	0.0484	0.0242	0.0484
	2.8800	0.2360	2.2791	0.0487	0.0244	0.0487
	2.9000	0.2377	2.2936	0.0491	0.0245	0.0491
	2.9200	0.2394	2.3085	0.0494	0.0247	0.0494
	2.9400	0.2410	2.3244	0.0497	0.0249	0.0497
	2.9600	0.2427	2.3394	0.0501	0.0250	0.0501
	2.9800	0.2444	2.3545	0.0504	0.0252	0.0504
	3.0000	0.2460	2.3700	0.0507	0.0254	0.0507
	3.0200	0.2477	2.3853	0.0510	0.0255	0.0510
	3.0400	0.2493	2.4007	0.0514	0.0257	0.0514
	3.0600	0.2509	2.4153	0.0517	0.0258	0.0517
	3.0800	0.2526	2.4296	0.0520	0.0260	0.0520
	3.1000	0.2545	2.4461	0.0523	0.0262	0.0523
	3.1200	0.2561	2.4629	0.0527	0.0264	0.0527
	3.1400	0.2578	2.4785	0.0530	0.0265	0.0530
	3.1600	0.2594	2.4937	0.0534	0.0267	0.0534
	3.1800	0.2610	2.5082	0.0537	0.0268	0.0537
	3.2000	0.2626	2.5228	0.0540	0.0270	0.0540
	3.2200	0.2642	2.5374	0.0543	0.0272	0.0543
	3.2400	0.2659	2.5518	0.0546	0.0273	0.0546
	3.2600	0.2678	2.5680	0.0549	0.0275	0.0549
	3.2800	0.2695	2.5857	0.0553	0.0277	0.0553
	3.3000	0.2711	2.6017	0.0557	0.0278	0.0557
	3.3200	0.2727	2.6166	0.0560	0.0280	0.0560
	3.3400	0.2743	2.6307	0.0563	0.0281	0.0563
	3.3600	0.2759	2.6447	0.0566	0.0283	0.0566
	3.3800	0.2776	2.6594	0.0569	0.0284	0.0569
	3.4000	0.2792	2.6747	0.0572	0.0286	0.0572
	3.4200	0.2811	2.6905	0.0575	0.0287	0.0575
	3.4400	0.2828	2.7076	0.0578	0.0289	0.0578
	3.4600	0.2844	2.7234	0.0582	0.0291	0.0582
	3.4800	0.2861	2.7377	0.0585	0.0293	0.0585
	3.5000	0.2877	2.7519	0.0588	0.0294	0.0588
	3.5200	0.2893	2.7659	0.0591	0.0296	0.0591
	3.5400	0.2911	2.7806	0.0594	0.0297	0.0594
	3.5600	0.2927	2.7954	0.0597	0.0299	0.0597
	3.5800	0.2944	2.8093	0.0601	0.0300	0.0601
	3.6000	0.2962	2.8241	0.0604	0.0302	0.0604
	3.6200	0.2978	2.8394	0.0607	0.0304	0.0607
	3.6400	0.2995	2.8537	0.0611	0.0305	0.0611
	3.6600	0.3012	2.8680	0.0613	0.0307	0.0613
	3.6800	0.3028	2.8821	0.0616	0.0308	0.0616
	3.7000	0.3045	2.8961	0.0619	0.0310	0.0619
	3.7200	0.3061	2.9105	0.0623	0.0311	0.0623
	3.7400	0.3077	2.9241	0.0625	0.0313	0.0625
	3.7600	0.3096	2.9383	0.0628	0.0314	0.0628
	3.7800	0.3113	2.9546	0.0632	0.0316	0.0632
	3.8000	0.3130	2.9699	0.0636	0.0318	0.0636
	3.8200	0.3146	2.9838	0.0639	0.0319	0.0639
	3.8400	0.3161	2.9972	0.0642	0.0321	0.0642
	3.8600	0.3177	3.0100	0.0644	0.0322	0.0644
	3.8800	0.3193	3.0235	0.0647	0.0324	0.0647
	3.9000	0.3209	3.0371	0.0650	0.0325	0.0650
	3.9200	0.3227	3.0510	0.0653	0.0327	0.0653
	3.9400	0.3245	3.0667	0.0657	0.0328	0.0657
	3.9600	0.3261	3.0825	0.0660	0.0330	0.0660
	3.9800	0.3277	3.0963	0.0663	0.0331	0.0663
	4.0000	0.3293	3.1097	0.0666	0.0333	0.0666
	4.0200	0.3309	3.1232	0.0669	0.0335	0.0669
	4.0400	0.3327	3.1373	0.0672	0.0336	0.0672
	4.0600	0.3344	3.1522	0.0676	0.0338	0.0676
	4.0800	0.3361	3.1668	0.0679	0.0339	0.0679
	4.1000	0.3379	3.1819	0.0682	0.0341	0.0682
	4.1200	0.3395	3.1975	0.0686	0.0343	0.0686
	4.1400	0.3410	3.2110	0.0689	0.0344	0.0689
	4.1600	0.3427	3.2240	0.0692	0.0346	0.0692
	4.1800	0.3443	3.2380	0.0695	0.0347	0.0695
	4.2000	0.3460	3.2521	0.0698	0.0349	0.0698
	4.2200	0.3477	3.2670	0.0702	0.0351	0.0702
	4.2400	0.3492	3.2816	0.0705	0.0353	0.0705
	4.2600	0.3510	3.2953	0.0708	0.0354	0.0708
	4.2800	0.3527	3.3101	0.0711	0.0356	0.0711
	4.3000	0.3543	3.3252	0.0715	0.0357	0.0715
	4.3200	0.3561	3.3395	0.0718	0.0359	0.0718
	4.3400	0.3578	3.3545	0.0722	0.0361	0.0722
	4.3600	0.3594	3.3693	0.0725	0.0362	0.0725
	4.3800	0.3611	3.3839	0.0728	0.0364	0.0728
	4.4000	0.3626	3.3980	0.0731	0.0366	0.0731
	4.4200	0.3643	3.4109	0.0734	0.0367	0.0734
	4.4400	0.3661	3.4250	0.0738	0.0369	0.0738
	4.4600	0.3678	3.4412	0.0741	0.0371	0.0741
	4.4800	0.3695	3.4567	0.0745	0.0372	0.0745
	4.5000	0.3712	3.4716	0.0748	0.0374	0.0748
	4.5200	0.3728	3.4858	0.0752	0.0376	0.0752
	4.5400	0.3744	3.4993	0.0755	0.0377	0.0755
	4.5600	0.3760	3.5129	0.0758	0.0379	0.0758
	4.5800	0.3776	3.5264	0.0761	0.0381	0.0761
	4.6000	0.3795	3.5407	0.0764	0.0382	0.0764
	4.6200	0.3813	3.5572	0.0768	0.0384	0.0768
	4.6400	0.3829	3.5734	0.0772	0.0386	0.0772
	4.6600	0.3846	3.5878	0.0775	0.0388	0.0775
	4.6800	0.3861	3.6015	0.0779	0.0389	0.0779
	4.7000	0.3877	3.6148	0.0782	0.0391	0.0782
	4.7200	0.3894	3.6286	0.0785	0.0393	0.0785
	4.7400	0.3911	3.6433	0.0789	0.0395	0.0789
	4.7600	0.3929	3.6582	0.0793	0.0396	0.0793
	4.7800	0.3947	3.6744	0.0797	0.0398	0.0797
	4.8000	0.3963	3.6901	0.0801	0.0400	0.0801
	4.8200	0.3979	3.7035	0.0804	0.0402	0.0804
	4.8400	0.3995	3.7168	0.0807	0.0403	0.0807
	4.8600	0.4011	3.7302	0.0810	0.0405	0.0810
	4.8800	0.4028	3.7437	0.0814	0.0407	0.0814
	4.9000	0.4044	3.7581	0.0817	0.0408	0.0817
	4.9200	0.4060	3.7720	0.0820	0.0410	0.0820
	4.9400	0.4077	3.7858	0.0824	0.0412	0.0824
	4.9600	0.4094	3.8010	0.0827	0.0414	0.0827
	4.9800	0.4110	3.8156	0.0831	0.0415	0.0831
	5.0000	0.4127	3.8295	0.0834	0.0417	0.0834
	5.0200	0.4143	3.8437	0.0838	0.0419	0.0838
	5.0400	0.4160	3.8577	0.0842	0.0421	0.0842
	5.0600	0.4177	3.8721	0.0845	0.0423	0.0845
	5.0800	0.4192	3.8862	0.0849	0.0425	0.0849
	5.1000	0.4210	3.8995	0.0853	0.0426	0.0853
	5.1200	0.4228	3.9145	0.0856	0.0428	0.0856
	5.1400	0.4245	3.9303	0.0860	0.0430	0.0860
	5.1600	0.4261	3.9443	0.0864	0.0432	0.0864
	5.1800	0.4277	3.9578	0.0867	0.0434	0.0867
	5.2000	0.4293	3.9707	0.0870	0.0435	0.0870
	5.2200	0.4310	3.9836	0.0874	0.0437	0.0874
	5.2400	0.4326	3.9971	0.0878	0.0439	0.0878
	5.2600	0.4343	4.0107	0.0881	0.0441	0.0881
	5.2800	0.4362	4.0255	0.0885	0.0443	0.0885
	5.3000	0.4379	4.0417	0.0890	0.0445	0.0890
	5.3200	0.4394	4.0555	0.0893	0.0447	0.0893
	5.3400	0.4410	4.0677	0.0897	0.0448	0.0897
	5.3600	0.4426	4.0801	0.0900	0.0450	0.0900
	5.3800	0.4443	4.0925	0.0903	0.0452	0.0903
	5.4000	0.4460	4.1060	0.0907	0.0453	0.0907
	5.4200	0.4476	4.1201	0.0910	0.0455	0.0910
	5.4400	0.4494	4.1342	0.0914	0.0457	0.0914
	5.4600	0.4511	4.1494	0.0918	0.0459	0.0918
	5.4800	0.4526	4.1635	0.0922	0.0461	0.0922
	5.5000	0.4543	4.1760	0.0925	0.0463	0.0925
	5.5200	0.4560	4.1895	0.0929	0.0464	0.0929
	5.5400	0.4577	4.2034	0.0933	0.0467	0.0933
	5.5600	0.4594	4.2178	0.0937	0.0468	0.0937
	5.5800	0.4610	4.2325	0.0941	0.0470	0.0941
	5.6000	0.4627	4.2460	0.0945	0.0472	0.0945
	5.6200	0.4644	4.2596	0.0948	0.0474	0.0948
	5.6400	0.4661	4.2742	0.0952	0.0476	0.0952
	5.6600	0.4678	4.2880	0.0956	0.0478	0.0956
	5.6800	0.4695	4.3022	0.0960	0.0480	0.0960
	5.7000	0.4712	4.3167	0.0965	0.0482	0.0965
	5.7200	0.4729	4.3308	0.0969	0.0484	0.0969
	5.7400	0.4745	4.3447	0.0973	0.0486	0.0973
	5.7600	0.4761	4.3575	0.0976	0.0488	0.0976
	5.7800	0.4779	4.3704	0.0980	0.0490	0.0980
	5.8000	0.4797	4.3857	0.0985	0.0492	0.0985
	5.8200	0.4813	4.4009	0.0989	0.0495	0.0989
	5.8400	0.4830	4.4149	0.0993	0.0496	0.0993
	5.8600	0.4846	4.4286	0.0997	0.0498	0.0997
	5.8800	0.4862	4.4414	0.1001	0.0500	0.1001
	5.9000	0.4878	4.4541	0.1005	0.0502	0.1005
	5.9200	0.4893	4.4666	0.1009	0.0504	0.1009
	5.9400	0.4910	4.4791	0.1012	0.0506	0.1012
	5.9600	0.4929	4.4938	0.1016	0.0508	0.1016
	5.9800	0.4945	4.5097	0.1021	0.0510	0.1021
	6.0000	0.4961	4.5234	0.1025	0.0512	0.1025
	6.0200	0.4977	4.5365	0.1029	0.0515	0.1029
	6.0400	0.4993	4.5496	0.1033	0.0516	0.1033
	6.0600	0.5010	4.5625	0.1037	0.0518	0.1037
	6.0800	0.5027	4.5763	0.1041	0.0521	0.1041
	6.1000	0.5043	4.5903	0.1045	0.0523	0.1045
	6.1200	0.5062	4.6046	0.1050	0.0525	0.1050
	6.1400	0.5079	4.6201	0.1054	0.0527	0.1054
	6.1600	0.5094	4.6341	0.1059	0.0529	0.1059
	6.1800	0.5111	4.6469	0.1063	0.0532	0.1063
	6.2000	0.5127	4.6600	0.1068	0.0534	0.1068
	6.2200	0.5143	4.6729	0.1071	0.0536	0.1071
	6.2400	0.5160	4.6864	0.1076	0.0538	0.1076
	6.2600	0.5176	4.7005	0.1080	0.0540	0.1080
	6.2800	0.5193	4.7139	0.1085	0.0542	0.1085
	6.3000	0.5212	4.7282	0.1089	0.0544	0.1089
	6.3200	0.5228	4.7431	0.1094	0.0547	0.1094
	6.3400	0.5244	4.7565	0.1098	0.0549	0.1098
	6.3600	0.5261	4.7699	0.1102	0.0551	0.1102
	6.3800	0.5277	4.7830	0.1107	0.0553	0.1107
	6.4000	0.5294	4.7959	0.1111	0.0555	0.1111
	6.4200	0.5310	4.8094	0.1115	0.0558	0.1115
	6.4400	0.5326	4.8224	0.1120	0.0560	0.1120
	6.4600	0.5345	4.8361	0.1124	0.0562	0.1124
	6.4800	0.5362	4.8518	0.1129	0.0565	0.1129
	6.5000	0.5378	4.8664	0.1134	0.0567	0.1134
	6.5200	0.5395	4.8795	0.1138	0.0569	0.1138
	6.5400	0.5411	4.8923	0.1143	0.0571	0.1143
	6.5600	0.5427	4.9048	0.1147	0.0574	0.1147
	6.5800	0.5443	4.9181	0.1152	0.0576	0.1152
	6.6000	0.5460	4.9315	0.1156	0.0578	0.1156
	6.6200	0.5478	4.9451	0.1161	0.0580	0.1161
	6.6400	0.5497	4.9607	0.1166	0.0583	0.1166
	6.6600	0.5512	4.9758	0.1171	0.0586	0.1171
	6.6800	0.5529	4.9885	0.1176	0.0588	0.1176
	6.7000	0.5545	5.0008	0.1180	0.0590	0.1180
	6.7200	0.5561	5.0132	0.1185	0.0592	0.1185
	6.7400	0.5578	5.0261	0.1189	0.0594	0.1189
	6.7600	0.5595	5.0404	0.1194	0.0597	0.1194
	6.7800	0.5613	5.0546	0.1199	0.0599	0.1199
	6.8000	0.5631	5.0695	0.1204	0.0602	0.1204
	6.8200	0.5646	5.0840	0.1209	0.0605	0.1209
	6.8400	0.5662	5.0959	0.1214	0.0607	0.1214
	6.8600	0.5678	5.1076	0.1218	0.0609	0.1218
	6.8800	0.5695	5.1202	0.1223	0.0611	0.1223
	6.9000	0.5712	5.1333	0.1228	0.0614	0.1228
	6.9200	0.5728	5.1471	0.1233	0.0616	0.1233
	6.9400	0.5744	5.1604	0.1238	0.0619	0.1238
	6.9600	0.5760	5.1726	0.1243	0.0621	0.1243
	6.9800	0.5778	5.1858	0.1248	0.0624	0.1248
	7.0000	0.5793	5.1993	0.1253	0.0626	0.1253
	7.0200	0.5810	5.2121	0.1257	0.0629	0.1257
	7.0400	0.5828	5.2257	0.1262	0.0631	0.1262
	7.0600	0.5844	5.2394	0.1267	0.0634	0.1267
	7.0800	0.5861	5.2530	0.1272	0.0636	0.1272
	7.1000	0.5877	5.2662	0.1277	0.0638	0.1277
	7.1200	0.5893	5.2779	0.1282	0.0641	0.1282
	7.1400	0.5912	5.2907	0.1287	0.0644	0.1287
	7.1600	0.5928	5.3055	0.1292	0.0646	0.1292
	7.1800	0.5945	5.3191	0.1298	0.0649	0.1298
	7.2000	0.5961	5.3319	0.1303	0.0651	0.1303
	7.2200	0.5977	5.3444	0.1308	0.0654	0.1308
	7.2400	0.5993	5.3565	0.1313	0.0656	0.1313
	7.2600	0.6009	5.3689	0.1317	0.0659	0.1317
	7.2800	0.6025	5.3810	0.1323	0.0661	0.1323
	7.3000	0.6044	5.3938	0.1328	0.0664	0.1328
	7.3200	0.6062	5.4093	0.1334	0.0667	0.1334
	7.3400	0.6078	5.4243	0.1340	0.0670	0.1340
	7.3600	0.6094	5.4370	0.1345	0.0673	0.1345
	7.3800	0.6110	5.4492	0.1350	0.0675	0.1350
	7.4000	0.6126	5.4607	0.1356	0.0678	0.1356
	7.4200	0.6143	5.4728	0.1361	0.0681	0.1361
	7.4400	0.6159	5.4857	0.1366	0.0683	0.1366
	7.4600	0.6177	5.4987	0.1371	0.0686	0.1371
	7.4800	0.6196	5.5129	0.1376	0.0688	0.1376
	7.5000	0.6211	5.5275	0.1382	0.0691	0.1382
	7.5200	0.6227	5.5397	0.1388	0.0694	0.1388
	7.5400	0.6244	5.5517	0.1393	0.0697	0.1393
	7.5600	0.6260	5.5640	0.1399	0.0699	0.1399
	7.5800	0.6277	5.5761	0.1404	0.0702	0.1404
	7.6000	0.6294	5.5889	0.1410	0.0705	0.1410
	7.6200	0.6310	5.6015	0.1415	0.0708	0.1415
	7.6400	0.6328	5.6139	0.1421	0.0710	0.1421
	7.6600	0.6345	5.6280	0.1427	0.0714	0.1427
	7.6800	0.6361	5.6414	0.1433	0.0717	0.1433
	7.7000	0.6379	5.6540	0.1439	0.0719	0.1439
	7.7200	0.6395	5.6668	0.1444	0.0722	0.1444
	7.7400	0.6412	5.6790	0.1450	0.0725	0.1450
	7.7600	0.6428	5.6914	0.1456	0.0728	0.1456
	7.7800	0.6444	5.7036	0.1461	0.0731	0.1461
	7.8000	0.6462	5.7151	0.1467	0.0733	0.1467
	7.8200	0.6480	5.7288	0.1473	0.0736	0.1473
	7.8400	0.6496	5.7434	0.1479	0.0740	0.1479
	7.8600	0.6513	5.7557	0.1485	0.0742	0.1485
	7.8800	0.6529	5.7670	0.1491	0.0745	0.1491
	7.9000	0.6544	5.7779	0.1496	0.0748	0.1496
	7.9200	0.6561	5.7890	0.1502	0.0751	0.1502
	7.9400	0.6576	5.8007	0.1508	0.0754	0.1508
	7.9600	0.6593	5.8120	0.1514	0.0757	0.1514
	7.9800	0.6612	5.8244	0.1520	0.0760	0.1520
	8.0000	0.6628	5.8389	0.1527	0.0763	0.1527
	8.0200	0.6644	5.8515	0.1532	0.0766	0.1532
	8.0400	0.6660	5.8622	0.1538	0.0769	0.1538
	8.0600	0.6676	5.8733	0.1544	0.0772	0.1544
	8.0800	0.6693	5.8847	0.1550	0.0775	0.1550
	8.1000	0.6710	5.8970	0.1556	0.0778	0.1556
	8.1200	0.6727	5.9099	0.1562	0.0781	0.1562
	8.1400	0.6745	5.9224	0.1568	0.0784	0.1568
	8.1600	0.6762	5.9356	0.1575	0.0788	0.1575
	8.1800	0.6777	5.9477	0.1581	0.0791	0.1581
	8.2000	0.6793	5.9576	0.1587	0.0794	0.1587
	8.2200	0.6810	5.9679	0.1593	0.0797	0.1593
	8.2400	0.6827	5.9791	0.1599	0.0800	0.1599
	8.2600	0.6844	5.9911	0.1606	0.0803	0.1606
	8.2800	0.6860	6.0034	0.1612	0.0806	0.1612
	8.3000	0.6876	6.0148	0.1619	0.0809	0.1619
	8.3200	0.6894	6.0262	0.1625	0.0813	0.1625
	8.3400	0.6911	6.0390	0.1632	0.0816	0.1632
	8.3600	0.6927	6.0509	0.1638	0.0819	0.1638
	8.3800	0.6945	6.0626	0.1645	0.0822	0.1645
	8.4000	0.6961	6.0749	0.1651	0.0825	0.1651
	8.4200	0.6978	6.0866	0.1658	0.0829	0.1658
	8.4400	0.6994	6.0983	0.1664	0.0832	0.1664
	8.4600	0.7009	6.1087	0.1671	0.0835	0.1671
	8.4800	0.7027	6.1187	0.1678	0.0839	0.1678
	8.5000	0.7045	6.1310	0.1684	0.0842	0.1684
	8.5200	0.7061	6.1443	0.1692	0.0846	0.1692
	8.5400	0.7078	6.1560	0.1699	0.0849	0.1699
	8.5600	0.7095	6.1678	0.1706	0.0853	0.1706
	8.5800	0.7111	6.1788	0.1713	0.0856	0.1713
	8.6000	0.7127	6.1894	0.1720	0.0860	0.1720
	8.6200	0.7143	6.1996	0.1726	0.0863	0.1726
	8.6400	0.7160	6.2095	0.1733	0.0867	0.1733
	8.6600	0.7180	6.2219	0.1740	0.0870	0.1740
	8.6800	0.7196	6.2359	0.1748	0.0874	0.1748
	8.7000	0.7212	6.2475	0.1755	0.0878	0.1755
	8.7200	0.7229	6.2579	0.1762	0.0881	0.1762
	8.7400	0.7245	6.2682	0.1769	0.0884	0.1769
	8.7600	0.7261	6.2784	0.1776	0.0888	0.1776
	8.7800	0.7278	6.2892	0.1784	0.0892	0.1784
	8.8000	0.7295	6.3002	0.1792	0.0896	0.1792
	8.8200	0.7314	6.3122	0.1799	0.0900	0.1799
	8.8400	0.7330	6.3253	0.1807	0.0903	0.1807
	8.8600	0.7346	6.3360	0.1814	0.0907	0.1814
	8.8800	0.7363	6.3454	0.1821	0.0911	0.1821
	8.9000	0.7378	6.3550	0.1829	0.0915	0.1829
	8.9200	0.7395	6.3645	0.1836	0.0918	0.1836
	8.9400	0.7411	6.3748	0.1844	0.0922	0.1844
	8.9600	0.7427	6.3852	0.1851	0.0926	0.1851
