True Plastic Strain (-)	 True Stress (MPa)
1.103	876.4994865190790
1.104	876.4994893920850
1.105	876.4994922261490
1.106	876.4994950217960
1.107	876.4994977795490
1.108	876.4995004999200
1.109	876.4995031834170
1.11	876.499505830539
1.111	876.4995084417790
1.112	876.4995110176250
1.113	876.499513558554
1.114	876.4995160650420
1.115	876.4995185375530
1.116	876.4995209765510
1.117	876.4995233824870
1.118	876.4995257558110
1.119	876.4995280969650
1.12	876.4995304063850
1.121	876.4995326845000
1.122	876.4995349317360
1.123	876.4995371485100
1.124	876.4995393352370
1.125	876.4995414923220
1.1260000000000000	876.4995436201680
1.127	876.4995457191700
1.1280000000000000	876.4995477897220
1.129	876.4995498322060
1.1300000000000000	876.4995518470050
1.131	876.4995538344940
1.1320000000000000	876.4995557950420
1.133	876.4995577290150
1.1340000000000000	876.4995596367730
1.135	876.499561518671
1.1360000000000000	876.4995633750600
1.137	876.4995652062860
1.1380000000000000	876.4995670126900
1.139	876.4995687946080
1.1400000000000000	876.499570552372
1.141	876.4995722863100
1.1420000000000000	876.4995739967440
1.143	876.4995756839930
1.1440000000000000	876.4995773483720
1.145	876.4995789901900
1.1460000000000000	876.4995806097530
1.147	876.4995822073630
1.1480000000000000	876.499583783318
1.149	876.4995853379110
1.1500000000000000	876.4995868714310
1.151	876.4995883841640
1.1520000000000000	876.4995898763920
1.153	876.4995913483930
1.154	876.4995928004410
1.155	876.499594232807
1.156	876.499595645757
1.157	876.4995970395550
1.158	876.4995984144590
1.159	876.4995997707270
1.16	876.4996011086110
1.161	876.4996024283590
1.162	876.4996037302190
1.163	876.4996050144320
1.164	876.4996062812370
1.165	876.499607530871
1.166	876.4996087635660
1.167	876.4996099795520
1.168	876.4996111790550
1.169	876.4996123622990
1.17	876.4996135295050
1.171	876.4996146808890
1.172	876.4996158166650
1.173	876.4996169370470
1.174	876.4996180422410
1.175	876.4996191324550
1.176	876.4996202078910
1.177	876.4996212687500
1.178	876.4996223152280
1.179	876.4996233475220
1.18	876.4996243658230
1.181	876.4996253703200
1.182	876.4996263612020
1.183	876.4996273386530
1.184	876.4996283028540
1.185	876.4996292539850
1.186	876.499630192224
1.187	876.4996311177450
1.188	876.4996320307210
1.189	876.4996329313210
1.19	876.4996338197140
1.191	876.4996346960640
1.192	876.499635560536
1.193	876.4996364132900
1.194	876.4996372544850
1.195	876.4996380842770
1.196	876.4996389028210
1.197	876.4996397102710
1.198	876.4996405067750
1.199	876.4996412924820
1.2	876.4996420675400
1.201	876.4996428320910
1.202	876.4996435862790
1.203	876.4996443302440
1.204	876.4996450641250
1.205	876.4996457880580
1.206	876.4996465021780
1.207	876.4996472066180
1.208	876.4996479015090
1.209	876.4996485869810
1.21	876.499649263162
1.211	876.499649930177
1.212	876.4996505881510
1.213	876.4996512372060
1.214	876.4996518774620
1.215	876.4996525090410
1.216	876.4996531320580
1.217	876.4996537466300
1.218	876.4996543528720
1.219	876.499654950896
1.22	876.499655540814
1.221	876.4996561227360
1.222	876.4996566967690
1.223	876.499657263022
1.224	876.4996578215990
1.225	876.4996583726050
1.226	876.4996589161420
1.227	876.4996594523110
1.228	876.4996599812120
1.229	876.4996605029440
1.23	876.4996610176040
1.231	876.4996615252880
1.232	876.4996620260900
1.233	876.4996625201040
1.234	876.4996630074220
1.235	876.4996634881340
1.236	876.4996639623300
1.237	876.4996644300980
1.238	876.4996648915260
1.239	876.4996653466980
1.24	876.4996657957020
1.241	876.4996662386190
1.242	876.4996666755320
1.243	876.4996671065230
1.244	876.4996675316710
1.245	876.4996679510570
1.246	876.4996683647580
1.247	876.4996687728520
1.248	876.4996691754130
1.249	876.4996695725180
1.25	876.4996699642410
1.2510000000000000	876.499670350653
1.252	876.4996707318280
1.2530000000000000	876.4996711078360
1.254	876.4996714787470
1.2550000000000000	876.4996718446300
1.256	876.4996722055540
1.2570000000000000	876.4996725615850
1.258	876.4996729127910
1.2590000000000000	876.4996732592360
1.26	876.4996736009850
1.2610000000000000	876.4996739381010
1.262	876.499674270648
1.2630000000000000	876.4996745986870
1.264	876.49967492228
1.2650000000000000	876.4996752414860
1.266	876.4996755563660
1.2670000000000000	876.4996758669770
1.268	876.4996761733780
1.2690000000000000	876.499676475626
1.27	876.4996767737770
1.2710000000000000	876.4996770678860
1.272	876.4996773580090
1.2730000000000000	876.499677644199
1.274	876.4996779265100
1.2750000000000000	876.4996782049940
1.276	876.4996784797030
1.2770000000000000	876.4996787506890
1.278	876.4996790180010
1.2790000000000000	876.4996792816900
1.28	876.4996795418050
1.281	876.4996797983940
1.282	876.4996800515050
1.283	876.4996803011840
1.284	876.4996805474800
1.285	876.4996807904370
1.286	876.4996810301000
1.287	876.4996812665150
1.288	876.4996814997260
1.289	876.499681729775
1.29	876.499681956706
1.291	876.499682180561
1.292	876.4996824013820
1.293	876.4996826192090
1.294	876.4996828340840
1.295	876.4996830460460
1.296	876.4996832551350
1.297	876.4996834613890
1.298	876.4996836648480
1.299	876.4996838655490
1.3	876.49968406353
1.301	876.499684258827
1.302	876.4996844514770
1.303	876.499684641515
1.304	876.4996848289780
1.305	876.4996850138990
1.306	876.4996851963140
1.307	876.4996853762560
1.308	876.4996855537590
1.309	876.4996857288560
1.31	876.4996859015790
1.311	876.4996860719610
1.312	876.4996862400340
1.313	876.4996864058290
1.314	876.4996865693760
1.315	876.4996867307060
1.316	876.4996868898500
1.317	876.4996870468360
1.318	876.4996872016940
1.319	876.4996873544540
1.32	876.499687505142
1.321	876.499687653788
1.322	876.4996878004190
1.323	876.4996879450630
1.324	876.4996880877460
1.325	876.4996882284950
1.326	876.4996883673360
1.327	876.4996885042950
1.328	876.4996886393970
1.329	876.4996887726680
1.33	876.4996889041330
1.331	876.4996890338160
1.332	876.4996891617410
1.333	876.4996892879310
1.334	876.4996894124120
1.335	876.4996895352050
1.336	876.4996896563330
1.337	876.49968977582
1.338	876.499689893687
1.339	876.4996900099560
1.34	876.4996901246500
1.341	876.4996902377880
1.342	876.4996903493930
1.343	876.4996904594860
1.344	876.4996905680860
1.345	876.4996906752140
1.346	876.4996907808890
1.347	876.4996908851330
1.348	876.4996909879630
1.349	876.4996910893990
1.35	876.4996911894610
1.351	876.4996912881660
1.352	876.4996913855330
1.353	876.4996914815810
1.354	876.4996915763260
1.355	876.4996916697880
1.356	876.4996917619820
1.357	876.4996918529260
1.358	876.4996919426380
1.359	876.4996920311340
1.36	876.4996921184310
1.361	876.4996922045440
1.362	876.4996922894890
1.363	876.4996923732840
1.364	876.4996924559420
1.365	876.4996925374800
1.366	876.499692617913
1.367	876.4996926972560
1.368	876.4996927755230
1.369	876.4996928527290
1.37	876.4996929288880
1.371	876.4996930040160
1.372	876.4996930781240
1.373	876.4996931512290
1.374	876.4996932233420
1.375	876.4996932944780
1.3760000000000000	876.4996933646500
1.377	876.4996934338700
1.3780000000000000	876.4996935021530
1.379	876.4996935695090
1.3800000000000000	876.4996936359530
1.381	876.4996937014960
1.3820000000000000	876.4996937661510
1.383	876.4996938299290
1.3840000000000000	876.4996938928430
1.385	876.4996939549040
1.3860000000000000	876.4996940161230
1.387	876.499694076513
1.3880000000000000	876.4996941360840
1.389	876.4996941948480
1.3900000000000000	876.4996942528150
1.391	876.4996943099970
1.3920000000000000	876.4996943664030
1.393	876.499694422045
1.3940000000000000	876.4996944769330
1.395	876.4996945310760
1.3960000000000000	876.4996945844860
1.397	876.4996946371720
1.3980000000000000	876.499694689143
1.399	876.4996947404100
1.4000000000000000	876.4996947909820
1.401	876.4996948408690
1.4020000000000000	876.4996948900790
1.403	876.4996949386230
1.4040000000000000	876.4996949865080
1.405	876.4996950337440
1.4060000000000000	876.4996950803400
1.407	876.4996951263050
1.408	876.4996951716460
1.409	876.4996952163730
1.41	876.4996952604930
1.411	876.4996953040160
1.412	876.4996953469480
1.413	876.4996953892990
1.414	876.4996954310750
1.415	876.4996954722860
1.416	876.4996955129370
1.417	876.4996955530380
1.418	876.4996955925950
1.419	876.4996956316160
1.42	876.4996956701070
1.421	876.4996957080770
1.422	876.4996957455330
1.423	876.4996957824810
1.424	876.4996958189280
1.425	876.4996958548800
1.426	876.4996958903460
1.427	876.4996959253310
1.428	876.4996959598410
1.429	876.4996959938840
1.43	876.4996960274650
1.431	876.4996960605920
1.432	876.4996960932690
1.433	876.4996961255030
1.434	876.4996961573000
1.435	876.4996961886660
1.436	876.4996962196080
1.437	876.4996962501290
1.438	876.499696280237
1.439	876.4996963099370
1.44	876.4996963392340
1.441	876.4996963681340
1.442	876.4996963966430
1.443	876.4996964247650
1.444	876.4996964525050
1.445	876.4996964798700
1.446	876.4996965068640
1.447	876.4996965334920
1.448	876.4996965597590
1.449	876.4996965856700
1.45	876.4996966112290
1.451	876.4996966364430
1.452	876.4996966613140
1.453	876.4996966858480
1.454	876.4996967100500
1.455	876.499696733924
1.456	876.4996967574740
1.457	876.499696780705
1.458	876.499696803621
1.459	876.4996968262260
1.46	876.4996968485250
1.461	876.499696870522
1.462	876.4996968922210
1.463	876.499696913625
1.464	876.4996969347390
1.465	876.4996969555670
1.466	876.4996969761130
1.467	876.4996969963800
1.468	876.4996970163730
1.469	876.4996970360940
1.47	876.4996970555490
1.471	876.4996970747390
1.472	876.4996970936690
1.473	876.4996971123430
1.474	876.4996971307640
1.475	876.499697148935
1.476	876.4996971668600
1.477	876.4996971845410
1.478	876.4996972019830
1.479	876.4996972191890
1.48	876.4996972361610
1.481	876.4996972529040
1.482	876.4996972694190
1.483	876.4996972857100
1.484	876.499697301781
1.485	876.4996973176340
1.486	876.4996973332720
1.487	876.4996973486980
1.488	876.4996973639150
1.489	876.4996973789250
1.49	876.4996973937320
1.491	876.4996974083390
1.492	876.4996974227470
1.493	876.4996974369600
1.494	876.4996974509810
1.495	876.4996974648110
1.496	876.4996974784540
1.497	876.4996974919120
1.498	876.4996975051880
1.499	876.4996975182840
1.5	876.4996975312020
1.5010000000000000	876.4996975439450
1.502	876.4996975565150
1.5030000000000000	876.499697568915
1.504	876.4996975811470
1.5050000000000000	876.4996975932130
1.506	876.4996976051150
1.5070000000000000	876.4996976168570
1.508	876.4996976284390
1.5090000000000000	876.4996976398640
1.51	876.4996976511340
1.5110000000000000	876.499697662251
1.512	876.4996976732180
1.5130000000000000	876.4996976840360
1.514	876.499697694707
1.5150000000000000	876.4996977052340
1.516	876.4996977156180
1.5170000000000000	876.4996977258610
1.518	876.4996977359660
1.5190000000000000	876.499697745933
1.52	876.4996977557650
1.5210000000000000	876.4996977654650
1.522	876.499697775032
1.5230000000000000	876.49969778447
1.524	876.49969779378
1.5250000000000000	876.4996978029640
1.526	876.4996978120230
1.5270000000000000	876.4996978209600
1.528	876.499697829775
1.5290000000000000	876.4996978384710
1.53	876.4996978470490
1.5310000000000000	876.4996978555110
1.532	876.4996978638580
1.5330000000000000	876.4996978720920
1.534	876.4996978802140
1.5350000000000000	876.499697888226
1.536	876.4996978961300
1.537	876.4996979039260
1.538	876.4996979116170
1.539	876.4996979192030
1.54	876.499697926687
1.541	876.4996979340690
1.542	876.4996979413520
1.543	876.499697948535
1.544	876.4996979556210
1.545	876.4996979626110
1.546	876.4996979695060
1.547	876.4996979763080
1.548	876.4996979830180
1.549	876.4996979896370
1.55	876.4996979961650
1.551	876.499698002606
1.552	876.4996980089590
1.553	876.4996980152260
1.554	876.4996980214080
1.555	876.4996980275070
1.556	876.4996980335220
1.557	876.4996980394560
1.558	876.49969804531
1.559	876.4996980510840
1.56	876.4996980567800
1.561	876.4996980623990
1.562	876.4996980679420
1.563	876.4996980734100
1.564	876.4996980788030
1.565	876.4996980841230
1.566	876.4996980893710
1.567	876.4996980945480
1.568	876.4996980996550
1.569	876.4996981046930
1.57	876.4996981096620
1.571	876.4996981145640
1.572	876.4996981194
1.573	876.49969812417
1.574	876.4996981288750
1.575	876.499698133517
1.576	876.4996981380960
1.577	876.4996981426120
1.578	876.4996981470680
1.579	876.4996981514630
1.58	876.4996981557980
1.581	876.4996981600750
1.582	876.4996981642930
1.583	876.4996981684550
1.584	876.49969817256
1.585	876.4996981766090
1.586	876.4996981806040
1.587	876.4996981845440
1.588	876.4996981884310
1.589	876.4996981922660
1.59	876.499698196048
1.591	876.4996981997790
1.592	876.4996982034600
1.593	876.4996982070900
1.594	876.4996982106720
1.595	876.4996982142040
1.596	876.4996982176890
1.597	876.4996982211270
1.598	876.4996982245180
1.599	876.4996982278630
1.6	876.4996982311630
1.601	876.4996982344180
1.602	876.4996982376290
1.603	876.4996982407970
1.604	876.4996982439210
1.605	876.4996982470030
1.606	876.4996982500440
1.607	876.4996982530430
1.608	876.4996982560010
1.609	876.4996982589200
1.61	876.4996982617990
1.611	876.4996982646380
1.612	876.4996982674400
1.613	876.499698270203
1.614	876.499698272929
1.615	876.4996982756180
1.616	876.4996982782700
1.617	876.499698280887
1.618	876.499698283468
1.619	876.4996982860140
1.62	876.4996982885260
1.621	876.4996982910030
1.622	876.4996982934470
1.623	876.4996982958580
1.624	876.4996982982360
1.625	876.499698300582
1.6260000000000000	876.4996983028960
1.627	876.4996983051790
1.6280000000000000	876.4996983074310
1.629	876.499698309652
1.6300000000000000	876.4996983118430
1.631	876.4996983140050
1.6320000000000000	876.4996983161370
1.633	876.49969831824
1.6340000000000000	876.4996983203150
1.635	876.4996983223610
1.6360000000000000	876.4996983243800
1.637	876.4996983263720
1.6380000000000000	876.4996983283360
1.639	876.4996983302740
1.6400000000000000	876.4996983321860
1.641	876.4996983340720
1.6420000000000000	876.4996983359320
1.643	876.4996983377670
1.6440000000000000	876.4996983395770
1.645	876.4996983413620
1.6460000000000000	876.4996983431240
1.647	876.4996983448610
1.6480000000000000	876.499698346575
1.649	876.4996983482660
1.6500000000000000	876.4996983499340
1.651	876.4996983515790
1.6520000000000000	876.4996983532010
1.653	876.4996983548020
1.6540000000000000	876.4996983563820
1.655	876.4996983579390
1.6560000000000000	876.4996983594760
1.657	876.4996983609920
1.6580000000000000	876.4996983624870
1.659	876.4996983639620
1.6600000000000000	876.499698365417
1.661	876.4996983668520
1.6620000000000000	876.499698368268
1.663	876.4996983696650
1.6640000000000000	876.4996983710420
1.665	876.4996983724010
1.666	876.499698373742
1.667	876.4996983750640
1.668	876.4996983763690
1.669	876.4996983776560
1.67	876.4996983789250
1.671	876.4996983801770
1.672	876.4996983814130
1.673	876.499698382631
1.674	876.4996983838330
1.675	876.4996983850190
1.676	876.4996983861880
1.677	876.4996983873420
1.678	876.4996983884800
1.679	876.4996983896030
1.68	876.49969839071
1.681	876.4996983918020
1.682	876.4996983928800
1.683	876.499698393943
1.684	876.4996983949920
1.685	876.499698396026
1.686	876.4996983970460
1.687	876.4996983980530
1.688	876.4996983990460
1.689	876.4996984000250
1.69	876.4996984009910
1.691	876.4996984019450
1.692	876.4996984028850
1.693	876.499698403812
1.694	876.4996984047270
1.695	876.4996984056290
1.696	876.4996984065200
1.697	876.4996984073980
1.698	876.4996984082640
1.699	876.4996984091180
1.7	876.4996984099610
1.701	876.4996984107930
1.702	876.4996984116130
1.703	876.4996984124220
1.704	876.4996984132200
1.705	876.4996984140070
1.706	876.4996984147840
1.707	876.4996984155500
1.708	876.4996984163060
1.709	876.4996984170510
1.71	876.4996984177870
1.711	876.4996984185120
1.712	876.4996984192280
1.713	876.4996984199340
1.714	876.4996984206300
1.715	876.4996984213170
1.716	876.4996984219940
1.717	876.4996984226630
1.718	876.499698423322
1.719	876.4996984239720
1.72	876.4996984246140
1.721	876.4996984252470
1.722	876.4996984258710
1.723	876.4996984264870
1.724	876.4996984270940
1.725	876.4996984276940
1.726	876.4996984282850
1.727	876.4996984288680
1.728	876.499698429443
1.729	876.4996984300100
1.73	876.4996984305700
1.731	876.4996984311220
1.732	876.499698431667
1.733	876.4996984322040
1.734	876.4996984327340
1.735	876.499698433257
1.736	876.4996984337730
1.737	876.4996984342810
1.738	876.4996984347830
1.739	876.4996984352780
1.74	876.4996984357670
1.741	876.4996984362480
1.742	876.4996984367230
1.743	876.499698437192
1.744	876.4996984376540
1.745	876.4996984381110
1.746	876.4996984385610
1.747	876.4996984390040
1.748	876.499698439442
1.749	876.4996984398740
1.75	876.4996984403
1.7510000000000000	876.4996984407200
1.752	876.4996984411350
1.7530000000000000	876.4996984415440
1.754	876.499698441947
1.7550000000000000	876.4996984423450
1.756	876.4996984427370
1.7570000000000000	876.4996984431250
1.758	876.4996984435070
1.7590000000000000	876.4996984438830
1.76	876.499698444255
1.7610000000000000	876.4996984446220
1.762	876.4996984449830
1.7630000000000000	876.4996984453400
1.764	876.499698445692
1.7650000000000000	876.4996984460390
1.766	876.4996984463820
1.7670000000000000	876.4996984467190
1.768	876.4996984470530
1.7690000000000000	876.4996984473810
1.77	876.4996984477060
1.7710000000000000	876.4996984480260
1.772	876.499698448341
1.7730000000000000	876.4996984486520
1.774	876.4996984489590
1.7750000000000000	876.499698449262
1.776	876.4996984495610
1.7770000000000000	876.4996984498560
1.778	876.4996984501460
1.7790000000000000	876.499698450433
1.78	876.4996984507160
1.7810000000000000	876.499698450995
1.782	876.4996984512700
1.7830000000000000	876.4996984515420
1.784	876.4996984518100
1.7850000000000000	876.4996984520740
1.786	876.4996984523340
1.7870000000000000	876.4996984525920
1.788	876.4996984528450
1.7890000000000000	876.4996984530950
1.79	876.4996984533420
1.7910000000000000	876.4996984535860
1.792	876.4996984538260
1.793	876.4996984540630
1.794	876.4996984542960
1.795	876.4996984545270
1.796	876.4996984547540
1.797	876.4996984549790
1.798	876.4996984552000
1.799	876.4996984554180
1.8	876.4996984556330
1.801	876.4996984558460
1.802	876.4996984560550
1.803	876.499698456262
1.804	876.4996984564660
1.805	876.4996984566670
1.806	876.4996984568650
1.807	876.4996984570610
1.808	876.4996984572540
1.809	876.4996984574450
1.81	876.4996984576320
1.811	876.4996984578180
1.812	876.4996984580010
1.813	876.4996984581810
1.814	876.4996984583590
1.815	876.4996984585340
1.816	876.4996984587070
1.817	876.4996984588780
1.818	876.4996984590460
1.819	876.4996984592130
1.82	876.4996984593760
1.821	876.499698459538
1.822	876.4996984596980
1.823	876.4996984598550
1.824	876.4996984600100
1.825	876.4996984601630
1.826	876.499698460314
1.827	876.4996984604630
1.828	876.4996984606100
1.829	876.4996984607550
1.83	876.4996984608980
1.831	876.4996984610390
1.832	876.4996984611780
1.833	876.4996984613150
1.834	876.4996984614510
1.835	876.4996984615840
1.836	876.4996984617160
1.837	876.4996984618460
1.838	876.4996984619740
1.839	876.4996984621000
1.84	876.4996984622250
1.841	876.4996984623480
1.842	876.4996984624700
1.843	876.4996984625890
1.844	876.4996984627070
1.845	876.4996984628240
1.846	876.4996984629390
1.847	876.4996984630520
1.848	876.499698463164
1.849	876.4996984632740
1.85	876.4996984633830
1.851	876.4996984634910
1.852	876.4996984635960
1.853	876.4996984637010
1.854	876.4996984638040
1.855	876.4996984639060
1.856	876.4996984640060
1.857	876.4996984641050
1.858	876.4996984642020
1.859	876.4996984642990
1.86	876.4996984643930
1.861	876.4996984644870
1.862	876.4996984645790
1.863	876.4996984646710
1.864	876.4996984647600
1.865	876.4996984648490
1.866	876.4996984649370
1.867	876.4996984650230
1.868	876.4996984651080
1.869	876.499698465192
1.87	876.4996984652750
1.871	876.4996984653570
1.872	876.4996984654370
1.873	876.4996984655170
1.874	876.499698465595
1.875	876.4996984656720
1.8760000000000000	876.4996984657490
1.877	876.499698465824
1.8780000000000000	876.4996984658980
1.879	876.4996984659720
1.8800000000000000	876.4996984660440
1.881	876.4996984661150
1.8820000000000000	876.4996984661860
1.883	876.4996984662550
1.8840000000000000	876.4996984663230
1.885	876.4996984663910
1.8860000000000000	876.4996984664570
1.887	876.4996984665230
1.8880000000000000	876.4996984665880
1.889	876.4996984666520
1.8900000000000000	876.4996984667150
1.891	876.4996984667770
1.8920000000000000	876.4996984668380
1.893	876.4996984668990
1.8940000000000000	876.4996984669580
1.895	876.4996984670170
1.8960000000000000	876.4996984670750
1.897	876.4996984671330
1.8980000000000000	876.4996984671890
1.899	876.4996984672450
1.9000000000000000	876.4996984673000
1.901	876.4996984673540
1.9020000000000000	876.4996984674080
1.903	876.4996984674610
1.9040000000000000	876.4996984675130
1.905	876.4996984675640
1.9060000000000000	876.4996984676150
1.907	876.4996984676650
1.9080000000000000	876.4996984677140
1.909	876.4996984677630
1.9100000000000000	876.4996984678110
1.911	876.4996984678580
1.9120000000000000	876.4996984679050
1.913	876.4996984679510
1.9140000000000000	876.499698467996
1.915	876.4996984680410
1.9160000000000000	876.4996984680850
1.917	876.4996984681290
1.9180000000000000	876.4996984681720
1.919	876.4996984682140
1.92	876.499698468256
1.921	876.4996984682970
1.922	876.499698468338
1.923	876.4996984683780
1.924	876.4996984684180
1.925	876.4996984684570
1.926	876.4996984684960
1.927	876.4996984685340
1.928	876.4996984685710
1.929	876.4996984686080
1.93	876.4996984686450
1.931	876.4996984686810
1.932	876.4996984687160
1.933	876.4996984687510
1.934	876.4996984687860
1.935	876.4996984688200
1.936	876.4996984688540
1.937	876.4996984688870
1.938	876.4996984689200
1.939	876.4996984689520
1.94	876.4996984689840
1.941	876.4996984690150
1.942	876.4996984690460
1.943	876.4996984690770
1.944	876.4996984691070
1.945	876.4996984691370
1.946	876.499698469166
1.947	876.499698469195
1.948	876.4996984692240
1.949	876.4996984692520
1.95	876.4996984692800
1.951	876.499698469307
1.952	876.4996984693340
1.953	876.4996984693610
1.954	876.499698469387
1.955	876.4996984694130
1.956	876.4996984694390
1.957	876.4996984694640
1.958	876.4996984694890
1.959	876.4996984695130
1.96	876.4996984695380
1.961	876.4996984695620
1.962	876.499698469585
1.963	876.4996984696080
1.964	876.4996984696310
1.965	876.4996984696540
1.966	876.4996984696760
1.967	876.4996984696980
1.968	876.4996984697200
1.969	876.4996984697420
1.97	876.4996984697630
1.971	876.4996984697840
1.972	876.4996984698040
1.973	876.4996984698250
1.974	876.4996984698450
1.975	876.4996984698640
1.976	876.4996984698840
1.977	876.499698469903
1.978	876.499698469922
1.979	876.4996984699410
1.98	876.4996984699590
1.981	876.4996984699770
1.982	876.4996984699950
1.983	876.4996984700130
1.984	876.4996984700310
1.985	876.4996984700480
1.986	876.4996984700650
1.987	876.4996984700820
1.988	876.4996984700980
1.989	876.4996984701140
1.99	876.4996984701310
1.991	876.4996984701460
1.992	876.4996984701620
1.993	876.4996984701780
1.994	876.4996984701930
1.995	876.4996984702080
1.996	876.4996984702230
1.997	876.4996984702370
1.998	876.4996984702520
1.999	876.4996984702660
2.0	876.49969847028
