2	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	21.4200	1.7809	7.6413	0.9844	0.4922	0.9844
	21.4400	1.7827	7.6418	0.9862	0.4931	0.9862
	21.4600	1.7843	7.6425	0.9880	0.4940	0.9880
	21.4800	1.7860	7.6430	0.9899	0.4949	0.9899
	21.5000	1.7877	7.6436	0.9917	0.4959	0.9917
	21.5200	1.7892	7.6442	0.9935	0.4968	0.9935
	21.5400	1.7909	7.6443	0.9953	0.4977	0.9953
	21.5600	1.7928	7.6451	0.9972	0.4986	0.9972
	21.5800	1.7945	7.6470	0.9991	0.4996	0.9991
	21.6000	1.7961	7.6478	1.0011	0.5005	1.0011
	21.6200	1.7977	7.6477	1.0029	0.5014	1.0029
	21.6400	1.7993	7.6476	1.0047	0.5023	1.0047
	21.6600	1.8009	7.6474	1.0065	0.5032	1.0065
	21.6800	1.8026	7.6477	1.0083	0.5041	1.0083
	21.7000	1.8042	7.6481	1.0101	0.5051	1.0101
	21.7200	1.8061	7.6488	1.0119	0.5060	1.0119
	21.7400	1.8078	7.6507	1.0139	0.5069	1.0139
	21.7600	1.8094	7.6520	1.0158	0.5079	1.0158
	21.7800	1.8110	7.6518	1.0176	0.5088	1.0176
	21.8000	1.8126	7.6516	1.0195	0.5097	1.0195
	21.8200	1.8142	7.6514	1.0213	0.5106	1.0213
	21.8400	1.8159	7.6517	1.0231	0.5115	1.0231
	21.8600	1.8176	7.6527	1.0249	0.5125	1.0249
	21.8800	1.8193	7.6535	1.0268	0.5134	1.0268
	21.9000	1.8211	7.6548	1.0287	0.5143	1.0287
	21.9200	1.8226	7.6558	1.0306	0.5153	1.0306
	21.9400	1.8242	7.6553	1.0324	0.5162	1.0324
	21.9600	1.8259	7.6551	1.0342	0.5171	1.0342
	21.9800	1.8276	7.6556	1.0360	0.5180	1.0360
	22.0000	1.8294	7.6565	1.0379	0.5189	1.0379
	22.0200	1.8311	7.6576	1.0398	0.5199	1.0398
	22.0400	1.8327	7.6581	1.0417	0.5208	1.0417
	22.0600	1.8344	7.6585	1.0435	0.5218	1.0435
	22.0800	1.8361	7.6594	1.0454	0.5227	1.0454
	22.1000	1.8377	7.6597	1.0473	0.5237	1.0473
	22.1200	1.8395	7.6598	1.0491	0.5246	1.0491
	22.1400	1.8411	7.6607	1.0510	0.5255	1.0510
	22.1600	1.8428	7.6613	1.0529	0.5264	1.0529
	22.1800	1.8445	7.6618	1.0548	0.5274	1.0548
	22.2000	1.8460	7.6619	1.0566	0.5283	1.0566
	22.2200	1.8478	7.6616	1.0584	0.5292	1.0584
	22.2400	1.8496	7.6624	1.0603	0.5301	1.0603
	22.2600	1.8512	7.6637	1.0622	0.5311	1.0622
	22.2800	1.8529	7.6641	1.0641	0.5321	1.0641
	22.3000	1.8545	7.6645	1.0660	0.5330	1.0660
	22.3200	1.8561	7.6645	1.0678	0.5339	1.0678
	22.3400	1.8577	7.6643	1.0696	0.5348	1.0696
	22.3600	1.8592	7.6642	1.0714	0.5357	1.0714
	22.3800	1.8608	7.6640	1.0732	0.5366	1.0732
	22.4000	1.8627	7.6644	1.0750	0.5375	1.0750
	22.4200	1.8644	7.6663	1.0769	0.5385	1.0769
	22.4400	1.8659	7.6672	1.0788	0.5394	1.0788
	22.4600	1.8676	7.6672	1.0806	0.5403	1.0806
	22.4800	1.8692	7.6675	1.0824	0.5412	1.0824
	22.5000	1.8709	7.6677	1.0842	0.5421	1.0842
	22.5200	1.8726	7.6685	1.0861	0.5430	1.0861
	22.5400	1.8743	7.6694	1.0880	0.5440	1.0880
	22.5600	1.8761	7.6701	1.0899	0.5449	1.0899
	22.5800	1.8779	7.6715	1.0918	0.5459	1.0918
	22.6000	1.8794	7.6723	1.0938	0.5469	1.0938
	22.6200	1.8810	7.6719	1.0956	0.5478	1.0956
	22.6400	1.8826	7.6717	1.0974	0.5487	1.0974
	22.6600	1.8843	7.6717	1.0992	0.5496	1.0992
	22.6800	1.8860	7.6720	1.1011	0.5505	1.1011
	22.7000	1.8876	7.6727	1.1029	0.5515	1.1029
	22.7200	1.8892	7.6730	1.1048	0.5524	1.1048
	22.7400	1.8911	7.6736	1.1066	0.5533	1.1066
	22.7600	1.8927	7.6747	1.1086	0.5543	1.1086
	22.7800	1.8943	7.6751	1.1105	0.5552	1.1105
	22.8000	1.8960	7.6753	1.1123	0.5562	1.1123
	22.8200	1.8977	7.6758	1.1142	0.5571	1.1142
	22.8400	1.8993	7.6760	1.1160	0.5580	1.1160
	22.8600	1.9010	7.6763	1.1179	0.5590	1.1179
	22.8800	1.9025	7.6764	1.1197	0.5599	1.1197
	22.9000	1.9043	7.6766	1.1216	0.5608	1.1216
	22.9200	1.9061	7.6779	1.1235	0.5617	1.1235
	22.9400	1.9077	7.6794	1.1254	0.5627	1.1254
	22.9600	1.9094	7.6796	1.1273	0.5637	1.1273
	22.9800	1.9110	7.6795	1.1292	0.5646	1.1292
	23.0000	1.9127	7.6794	1.1311	0.5655	1.1311
	23.0200	1.9143	7.6795	1.1329	0.5664	1.1329
	23.0400	1.9159	7.6797	1.1347	0.5674	1.1347
	23.0600	1.9176	7.6799	1.1365	0.5683	1.1365
	23.0800	1.9196	7.6810	1.1384	0.5692	1.1384
	23.1000	1.9211	7.6827	1.1404	0.5702	1.1404
	23.1200	1.9227	7.6830	1.1423	0.5712	1.1423
	23.1400	1.9244	7.6826	1.1442	0.5721	1.1442
	23.1600	1.9260	7.6824	1.1460	0.5730	1.1460
	23.1800	1.9277	7.6825	1.1478	0.5739	1.1478
	23.2000	1.9294	7.6833	1.1497	0.5748	1.1497
	23.2200	1.9311	7.6842	1.1516	0.5758	1.1516
	23.2400	1.9330	7.6853	1.1535	0.5768	1.1535
	23.2600	1.9346	7.6867	1.1555	0.5778	1.1555
	23.2800	1.9361	7.6866	1.1574	0.5787	1.1574
	23.3000	1.9377	7.6856	1.1593	0.5796	1.1593
	23.3200	1.9394	7.6854	1.1611	0.5805	1.1611
	23.3400	1.9410	7.6855	1.1629	0.5815	1.1629
	23.3600	1.9427	7.6859	1.1647	0.5824	1.1647
	23.3800	1.9443	7.6865	1.1666	0.5833	1.1666
	23.4000	1.9459	7.6866	1.1684	0.5842	1.1684
	23.4200	1.9477	7.6871	1.1703	0.5851	1.1703
	23.4400	1.9493	7.6879	1.1722	0.5861	1.1722
	23.4600	1.9509	7.6881	1.1740	0.5870	1.1740
	23.4800	1.9527	7.6886	1.1759	0.5879	1.1759
	23.5000	1.9543	7.6893	1.1778	0.5889	1.1778
	23.5200	1.9560	7.6900	1.1797	0.5898	1.1797
	23.5400	1.9576	7.6905	1.1816	0.5908	1.1816
	23.5600	1.9592	7.6903	1.1834	0.5917	1.1834
	23.5800	1.9610	7.6902	1.1852	0.5926	1.1852
	23.6000	1.9628	7.6918	1.1871	0.5936	1.1871
	23.6200	1.9644	7.6928	1.1891	0.5945	1.1891
	23.6400	1.9661	7.6930	1.1910	0.5955	1.1910
	23.6600	1.9677	7.6932	1.1929	0.5964	1.1929
	23.6800	1.9693	7.6928	1.1947	0.5973	1.1947
	23.7000	1.9709	7.6927	1.1965	0.5983	1.1965
	23.7200	1.9724	7.6927	1.1984	0.5992	1.1984
	23.7400	1.9742	7.6928	1.2002	0.6001	1.2002
	23.7600	1.9761	7.6941	1.2021	0.6010	1.2021
	23.7800	1.9777	7.6958	1.2040	0.6020	1.2040
	23.8000	1.9793	7.6961	1.2060	0.6030	1.2060
	23.8200	1.9809	7.6960	1.2078	0.6039	1.2078
	23.8400	1.9825	7.6961	1.2097	0.6048	1.2097
	23.8600	1.9842	7.6961	1.2115	0.6058	1.2115
	23.8800	1.9859	7.6965	1.2134	0.6067	1.2134
	23.9000	1.9876	7.6968	1.2153	0.6077	1.2153
	23.9200	1.9894	7.6977	1.2172	0.6086	1.2172
	23.9400	1.9911	7.6991	1.2192	0.6096	1.2192
	23.9600	1.9926	7.6993	1.2211	0.6105	1.2211
	23.9800	1.9943	7.6989	1.2229	0.6114	1.2229
	24.0000	1.9959	7.6990	1.2247	0.6124	1.2247
	24.0200	1.9976	7.6994	1.2266	0.6133	1.2266
	24.0400	1.9993	7.6999	1.2285	0.6143	1.2285
	24.0600	2.0009	7.7002	1.2304	0.6152	1.2304
	24.0800	2.0026	7.7004	1.2323	0.6162	1.2323
	24.1000	2.0044	7.7012	1.2342	0.6171	1.2342
	24.1200	2.0060	7.7022	1.2362	0.6181	1.2362
	24.1400	2.0078	7.7024	1.2380	0.6190	1.2380
	24.1600	2.0095	7.7029	1.2400	0.6200	1.2400
	24.1800	2.0111	7.7033	1.2419	0.6210	1.2419
	24.2000	2.0128	7.7035	1.2438	0.6219	1.2438
	24.2200	2.0144	7.7035	1.2457	0.6229	1.2457
	24.2400	2.0161	7.7033	1.2476	0.6238	1.2476
	24.2600	2.0180	7.7039	1.2494	0.6247	1.2494
	24.2800	2.0196	7.7054	1.2514	0.6257	1.2514
	24.3000	2.0212	7.7059	1.2534	0.6267	1.2534
	24.3200	2.0229	7.7057	1.2553	0.6276	1.2553
	24.3400	2.0244	7.7056	1.2572	0.6286	1.2572
	24.3600	2.0260	7.7049	1.2590	0.6295	1.2590
	24.3800	2.0276	7.7046	1.2608	0.6304	1.2608
	24.4000	2.0292	7.7047	1.2626	0.6313	1.2626
	24.4200	2.0310	7.7050	1.2644	0.6322	1.2644
	24.4400	2.0328	7.7066	1.2663	0.6332	1.2663
	24.4600	2.0343	7.7078	1.2683	0.6341	1.2683
	24.4800	2.0359	7.7075	1.2702	0.6351	1.2702
	24.5000	2.0375	7.7073	1.2720	0.6360	1.2720
	24.5200	2.0392	7.7073	1.2739	0.6369	1.2739
	24.5400	2.0409	7.7076	1.2757	0.6378	1.2757
	24.5600	2.0426	7.7086	1.2776	0.6388	1.2776
	24.5800	2.0444	7.7094	1.2795	0.6398	1.2795
	24.6000	2.0462	7.7106	1.2815	0.6407	1.2815
	24.6200	2.0477	7.7116	1.2835	0.6417	1.2835
	24.6400	2.0493	7.7112	1.2853	0.6427	1.2853
	24.6600	2.0509	7.7106	1.2872	0.6436	1.2872
	24.6800	2.0526	7.7107	1.2890	0.6445	1.2890
	24.7000	2.0543	7.7111	1.2909	0.6455	1.2909
	24.7200	2.0559	7.7118	1.2928	0.6464	1.2928
	24.7400	2.0575	7.7121	1.2947	0.6474	1.2947
	24.7600	2.0593	7.7121	1.2966	0.6483	1.2966
	24.7800	2.0610	7.7129	1.2985	0.6492	1.2985
	24.8000	2.0625	7.7135	1.3004	0.6502	1.3004
	24.8200	2.0643	7.7137	1.3023	0.6511	1.3023
	24.8400	2.0660	7.7144	1.3042	0.6521	1.3042
	24.8600	2.0676	7.7150	1.3061	0.6531	1.3061
	24.8800	2.0693	7.7153	1.3081	0.6540	1.3081
	24.9000	2.0709	7.7152	1.3099	0.6550	1.3099
	24.9200	2.0725	7.7149	1.3118	0.6559	1.3118
	24.9400	2.0744	7.7155	1.3137	0.6568	1.3137
	24.9600	2.0761	7.7169	1.3157	0.6578	1.3157
	24.9800	2.0778	7.7175	1.3176	0.6588	1.3176
	25.0000	2.0795	7.7179	1.3195	0.6598	1.3195
	25.0200	2.0811	7.7179	1.3214	0.6607	1.3214
	25.0400	2.0827	7.7178	1.3233	0.6617	1.3233
	25.0600	2.0843	7.7177	1.3252	0.6626	1.3252
	25.0800	2.0859	7.7172	1.3271	0.6635	1.3271
	25.1000	2.0878	7.7176	1.3289	0.6645	1.3289
	25.1200	2.0895	7.7194	1.3309	0.6655	1.3309
	25.1400	2.0911	7.7204	1.3329	0.6665	1.3329
	25.1600	2.0928	7.7203	1.3348	0.6674	1.3348
	25.1800	2.0944	7.7201	1.3367	0.6684	1.3367
	25.2000	2.0961	7.7200	1.3386	0.6693	1.3386
	25.2200	2.0978	7.7202	1.3405	0.6702	1.3405
	25.2400	2.0994	7.7207	1.3424	0.6712	1.3424
	25.2600	2.1012	7.7212	1.3443	0.6721	1.3443
	25.2800	2.1030	7.7225	1.3463	0.6731	1.3463
	25.3000	2.1045	7.7232	1.3482	0.6741	1.3482
	25.3200	2.1061	7.7227	1.3501	0.6751	1.3501
	25.3400	2.1078	7.7225	1.3520	0.6760	1.3520
	25.3600	2.1094	7.7224	1.3539	0.6769	1.3539
	25.3800	2.1111	7.7226	1.3557	0.6779	1.3557
	25.4000	2.1127	7.7230	1.3576	0.6788	1.3576
	25.4200	2.1142	7.7228	1.3595	0.6797	1.3595
	25.4400	2.1160	7.7229	1.3613	0.6807	1.3613
	25.4600	2.1177	7.7240	1.3633	0.6817	1.3633
	25.4800	2.1193	7.7245	1.3652	0.6826	1.3652
	25.5000	2.1210	7.7247	1.3671	0.6836	1.3671
	25.5200	2.1227	7.7253	1.3690	0.6845	1.3690
	25.5400	2.1243	7.7258	1.3710	0.6855	1.3710
	25.5600	2.1260	7.7262	1.3729	0.6864	1.3729
	25.5800	2.1275	7.7261	1.3747	0.6874	1.3747
	25.6000	2.1293	7.7259	1.3766	0.6883	1.3766
	25.6200	2.1312	7.7273	1.3786	0.6893	1.3786
	25.6400	2.1328	7.7287	1.3806	0.6903	1.3806
	25.6600	2.1345	7.7289	1.3825	0.6913	1.3825
	25.6800	2.1361	7.7288	1.3845	0.6922	1.3845
	25.7000	2.1376	7.7284	1.3863	0.6932	1.3863
	25.7200	2.1393	7.7281	1.3882	0.6941	1.3882
	25.7400	2.1409	7.7280	1.3900	0.6950	1.3900
	25.7600	2.1426	7.7280	1.3919	0.6959	1.3919
	25.7800	2.1446	7.7293	1.3938	0.6969	1.3938
	25.8000	2.1461	7.7311	1.3959	0.6979	1.3959
	25.8200	2.1477	7.7314	1.3979	0.6989	1.3979
	25.8400	2.1494	7.7309	1.3997	0.6999	1.3997
	25.8600	2.1509	7.7306	1.4016	0.7008	1.4016
	25.8800	2.1526	7.7301	1.4034	0.7017	1.4034
	25.9000	2.1543	7.7305	1.4053	0.7027	1.4053
	25.9200	2.1560	7.7312	1.4073	0.7036	1.4073
	25.9400	2.1578	7.7320	1.4092	0.7046	1.4092
	25.9600	2.1594	7.7334	1.4112	0.7056	1.4112
	25.9800	2.1609	7.7335	1.4131	0.7065	1.4131
	26.0000	2.1626	7.7326	1.4150	0.7075	1.4150
	26.0200	2.1642	7.7325	1.4168	0.7084	1.4168
	26.0400	2.1660	7.7330	1.4187	0.7094	1.4187
	26.0600	2.1677	7.7339	1.4206	0.7103	1.4206
	26.0800	2.1693	7.7347	1.4226	0.7113	1.4226
	26.1000	2.1710	7.7349	1.4245	0.7122	1.4245
	26.1200	2.1728	7.7353	1.4264	0.7132	1.4264
	26.1400	2.1744	7.7359	1.4284	0.7142	1.4284
	26.1600	2.1760	7.7357	1.4303	0.7152	1.4303
	26.1800	2.1777	7.7358	1.4323	0.7161	1.4323
	26.2000	2.1794	7.7362	1.4341	0.7171	1.4341
	26.2200	2.1811	7.7367	1.4361	0.7180	1.4361
	26.2400	2.1827	7.7373	1.4380	0.7190	1.4380
	26.2600	2.1843	7.7370	1.4399	0.7200	1.4399
	26.2800	2.1862	7.7370	1.4418	0.7209	1.4418
	26.3000	2.1879	7.7382	1.4438	0.7219	1.4438
	26.3200	2.1895	7.7389	1.4458	0.7229	1.4458
	26.3400	2.1912	7.7390	1.4477	0.7238	1.4477
	26.3600	2.1928	7.7391	1.4496	0.7248	1.4496
	26.3800	2.1944	7.7389	1.4515	0.7257	1.4515
	26.4000	2.1960	7.7387	1.4534	0.7267	1.4534
	26.4200	2.1975	7.7384	1.4552	0.7276	1.4552
	26.4400	2.1993	7.7382	1.4571	0.7285	1.4571
	26.4600	2.2011	7.7393	1.4590	0.7295	1.4590
	26.4800	2.2027	7.7406	1.4609	0.7305	1.4609
	26.5000	2.2043	7.7407	1.4629	0.7314	1.4629
	26.5200	2.2060	7.7407	1.4648	0.7324	1.4648
	26.5400	2.2076	7.7407	1.4667	0.7333	1.4667
	26.5600	2.2093	7.7409	1.4686	0.7343	1.4686
	26.5800	2.2110	7.7415	1.4705	0.7352	1.4705
	26.6000	2.2127	7.7419	1.4724	0.7362	1.4724
	26.6200	2.2145	7.7429	1.4743	0.7372	1.4743
	26.6400	2.2161	7.7442	1.4764	0.7382	1.4764
	26.6600	2.2177	7.7442	1.4783	0.7392	1.4783
	26.6800	2.2194	7.7437	1.4802	0.7401	1.4802
	26.7000	2.2210	7.7436	1.4821	0.7410	1.4821
	26.7200	2.2226	7.7436	1.4840	0.7420	1.4840
	26.7400	2.2243	7.7440	1.4859	0.7429	1.4859
	26.7600	2.2259	7.7443	1.4878	0.7439	1.4878
	26.7800	2.2277	7.7443	1.4897	0.7448	1.4897
	26.8000	2.2294	7.7450	1.4916	0.7458	1.4916
	26.8200	2.2310	7.7458	1.4936	0.7468	1.4936
	26.8400	2.2327	7.7460	1.4955	0.7477	1.4955
	26.8600	2.2344	7.7464	1.4974	0.7487	1.4974
	26.8800	2.2360	7.7465	1.4993	0.7497	1.4993
	26.9000	2.2376	7.7465	1.5012	0.7506	1.5012
	26.9200	2.2392	7.7464	1.5031	0.7515	1.5031
	26.9400	2.2408	7.7462	1.5050	0.7525	1.5050
	26.9600	2.2427	7.7468	1.5068	0.7534	1.5068
	26.9800	2.2444	7.7484	1.5089	0.7544	1.5089
	27.0000	2.2460	7.7490	1.5109	0.7554	1.5109
	27.0200	2.2477	7.7491	1.5128	0.7564	1.5128
	27.0400	2.2493	7.7491	1.5147	0.7573	1.5147
	27.0600	2.2509	7.7488	1.5166	0.7583	1.5166
	27.0800	2.2525	7.7487	1.5185	0.7592	1.5185
	27.1000	2.2541	7.7486	1.5203	0.7602	1.5203
	27.1200	2.2560	7.7490	1.5222	0.7611	1.5222
	27.1400	2.2578	7.7507	1.5242	0.7621	1.5242
	27.1600	2.2594	7.7518	1.5263	0.7631	1.5263
	27.1800	2.2610	7.7517	1.5281	0.7641	1.5281
	27.2000	2.2626	7.7513	1.5301	0.7650	1.5301
	27.2200	2.2643	7.7511	1.5319	0.7660	1.5319
	27.2400	2.2660	7.7513	1.5338	0.7669	1.5338
	27.2600	2.2677	7.7520	1.5358	0.7679	1.5358
	27.2800	2.2695	7.7527	1.5377	0.7689	1.5377
	27.3000	2.2713	7.7540	1.5397	0.7699	1.5397
	27.3200	2.2728	7.7548	1.5418	0.7709	1.5418
	27.3400	2.2744	7.7541	1.5437	0.7718	1.5437
	27.3600	2.2761	7.7534	1.5455	0.7728	1.5455
	27.3800	2.2777	7.7533	1.5474	0.7737	1.5474
	27.4000	2.2794	7.7534	1.5493	0.7747	1.5493
	27.4200	2.2810	7.7540	1.5512	0.7756	1.5512
	27.4400	2.2826	7.7542	1.5532	0.7766	1.5532
	27.4600	2.2843	7.7539	1.5550	0.7775	1.5550
	27.4800	2.2860	7.7545	1.5570	0.7785	1.5570
	27.5000	2.2876	7.7549	1.5589	0.7794	1.5589
	27.5200	2.2893	7.7548	1.5608	0.7804	1.5608
	27.5400	2.2910	7.7554	1.5627	0.7813	1.5627
	27.5600	2.2927	7.7560	1.5646	0.7823	1.5646
	27.5800	2.2944	7.7567	1.5665	0.7833	1.5665
	27.6000	2.2959	7.7570	1.5685	0.7842	1.5685
	27.6200	2.2976	7.7566	1.5703	0.7852	1.5703
	27.6400	2.2995	7.7572	1.5723	0.7861	1.5723
	27.6600	2.3011	7.7584	1.5743	0.7871	1.5743
	27.6800	2.3027	7.7585	1.5762	0.7881	1.5762
	27.7000	2.3044	7.7588	1.5782	0.7891	1.5782
	27.7200	2.3060	7.7588	1.5801	0.7900	1.5801
	27.7400	2.3076	7.7586	1.5820	0.7910	1.5820
	27.7600	2.3092	7.7585	1.5838	0.7919	1.5838
	27.7800	2.3108	7.7581	1.5857	0.7928	1.5857
	27.8000	2.3127	7.7585	1.5876	0.7938	1.5876
	27.8200	2.3144	7.7602	1.5896	0.7948	1.5896
	27.8400	2.3160	7.7612	1.5916	0.7958	1.5916
	27.8600	2.3177	7.7611	1.5935	0.7968	1.5935
	27.8800	2.3193	7.7608	1.5955	0.7977	1.5955
	27.9000	2.3209	7.7606	1.5973	0.7987	1.5973
	27.9200	2.3226	7.7607	1.5992	0.7996	1.5992
	27.9400	2.3243	7.7610	1.6011	0.8005	1.6011
	27.9600	2.3261	7.7615	1.6030	0.8015	1.6030
	27.9800	2.3279	7.7629	1.6050	0.8025	1.6050
	28.0000	2.3294	7.7638	1.6070	0.8035	1.6070
	28.0200	2.3310	7.7632	1.6089	0.8044	1.6089
	28.0400	2.3327	7.7630	1.6108	0.8054	1.6108
	28.0600	2.3343	7.7630	1.6127	0.8063	1.6127
	28.0800	2.3360	7.7633	1.6146	0.8073	1.6146
	28.1000	2.3376	7.7637	1.6165	0.8083	1.6165
	28.1200	2.3393	7.7639	1.6184	0.8092	1.6184
	28.1400	2.3411	7.7642	1.6203	0.8102	1.6203
	28.1600	2.3427	7.7653	1.6223	0.8112	1.6223
	28.1800	2.3444	7.7658	1.6243	0.8121	1.6243
	28.2000	2.3461	7.7659	1.6262	0.8131	1.6262
	28.2200	2.3477	7.7661	1.6282	0.8141	1.6282
	28.2400	2.3494	7.7663	1.6301	0.8150	1.6301
	28.2600	2.3510	7.7665	1.6320	0.8160	1.6320
	28.2800	2.3526	7.7663	1.6339	0.8170	1.6339
	28.3000	2.3544	7.7661	1.6358	0.8179	1.6358
	28.3200	2.3563	7.7676	1.6378	0.8189	1.6378
	28.3400	2.3579	7.7689	1.6398	0.8199	1.6398
	28.3600	2.3595	7.7688	1.6418	0.8209	1.6418
	28.3800	2.3611	7.7685	1.6437	0.8218	1.6437
	28.4000	2.3627	7.7680	1.6455	0.8228	1.6455
	28.4200	2.3643	7.7674	1.6474	0.8237	1.6474
	28.4400	2.3658	7.7674	1.6493	0.8246	1.6493
	28.4600	2.3675	7.7673	1.6511	0.8256	1.6511
	28.4800	2.3694	7.7681	1.6530	0.8265	1.6530
	28.5000	2.3710	7.7698	1.6551	0.8275	1.6551
	28.5200	2.3726	7.7702	1.6570	0.8285	1.6570
	28.5400	2.3742	7.7697	1.6589	0.8294	1.6589
	28.5600	2.3758	7.7695	1.6608	0.8304	1.6608
	28.5800	2.3775	7.7696	1.6626	0.8313	1.6626
	28.6000	2.3793	7.7704	1.6646	0.8323	1.6646
	28.6200	2.3810	7.7713	1.6665	0.8333	1.6665
	28.6400	2.3828	7.7722	1.6685	0.8343	1.6685
	28.6600	2.3845	7.7735	1.6706	0.8353	1.6706
	28.6800	2.3860	7.7736	1.6725	0.8363	1.6725
	28.7000	2.3877	7.7727	1.6744	0.8372	1.6744
	28.7200	2.3893	7.7726	1.6763	0.8381	1.6763
	28.7400	2.3910	7.7727	1.6782	0.8391	1.6782
	28.7600	2.3927	7.7732	1.6802	0.8401	1.6802
	28.7800	2.3943	7.7737	1.6821	0.8410	1.6821
	28.8000	2.3959	7.7735	1.6840	0.8420	1.6840
	28.8200	2.3977	7.7738	1.6860	0.8430	1.6860
	28.8400	2.3993	7.7747	1.6879	0.8440	1.6879
	28.8600	2.4010	7.7749	1.6898	0.8449	1.6898
	28.8800	2.4027	7.7752	1.6917	0.8459	1.6917
	28.9000	2.4044	7.7757	1.6937	0.8469	1.6937
	28.9200	2.4061	7.7759	1.6957	0.8478	1.6957
	28.9400	2.4077	7.7763	1.6976	0.8488	1.6976
	28.9600	2.4092	7.7760	1.6995	0.8498	1.6995
	28.9800	2.4110	7.7756	1.7014	0.8507	1.7014
	29.0000	2.4128	7.7766	1.7034	0.8517	1.7034
	29.0200	2.4144	7.7777	1.7053	0.8527	1.7053
	29.0400	2.4161	7.7779	1.7073	0.8537	1.7073
	29.0600	2.4177	7.7782	1.7093	0.8546	1.7093
	29.0800	2.4194	7.7781	1.7112	0.8556	1.7112
	29.1000	2.4210	7.7779	1.7131	0.8566	1.7131
	29.1200	2.4225	7.7776	1.7150	0.8575	1.7150
	29.1400	2.4243	7.7773	1.7169	0.8584	1.7169
	29.1600	2.4262	7.7786	1.7188	0.8594	1.7188
	29.1800	2.4278	7.7802	1.7209	0.8604	1.7209
	29.2000	2.4295	7.7804	1.7228	0.8614	1.7228
	29.2200	2.4311	7.7803	1.7248	0.8624	1.7248
	29.2400	2.4327	7.7801	1.7267	0.8634	1.7267
	29.2600	2.4343	7.7798	1.7286	0.8643	1.7286
	29.2800	2.4360	7.7800	1.7305	0.8653	1.7305
	29.3000	2.4377	7.7804	1.7324	0.8662	1.7324
	29.3200	2.4396	7.7815	1.7344	0.8672	1.7344
	29.3400	2.4412	7.7829	1.7365	0.8682	1.7365
	29.3600	2.4428	7.7829	1.7385	0.8692	1.7385
	29.3800	2.4445	7.7823	1.7403	0.8702	1.7403
	29.4000	2.4461	7.7819	1.7423	0.8711	1.7423
	29.4200	2.4477	7.7818	1.7442	0.8721	1.7442
	29.4400	2.4494	7.7820	1.7461	0.8730	1.7461
	29.4600	2.4509	7.7821	1.7480	0.8740	1.7480
	29.4800	2.4526	7.7819	1.7498	0.8749	1.7498
	29.5000	2.4544	7.7826	1.7518	0.8759	1.7518
	29.5200	2.4560	7.7835	1.7537	0.8769	1.7537
	29.5400	2.4577	7.7837	1.7557	0.8778	1.7557
	29.5600	2.4593	7.7840	1.7576	0.8788	1.7576
	29.5800	2.4610	7.7843	1.7595	0.8798	1.7595
	29.6000	2.4627	7.7846	1.7615	0.8807	1.7615
	29.6200	2.4642	7.7849	1.7634	0.8817	1.7634
	29.6400	2.4659	7.7847	1.7653	0.8827	1.7653
	29.6600	2.4678	7.7851	1.7673	0.8836	1.7673
	29.6800	2.4695	7.7869	1.7693	0.8847	1.7693
	29.7000	2.4711	7.7875	1.7713	0.8856	1.7713
	29.7200	2.4727	7.7872	1.7732	0.8866	1.7732
	29.7400	2.4743	7.7869	1.7751	0.8876	1.7751
	29.7600	2.4759	7.7864	1.7770	0.8885	1.7770
	29.7800	2.4775	7.7863	1.7789	0.8894	1.7789
	29.8000	2.4792	7.7864	1.7808	0.8904	1.7808
	29.8200	2.4811	7.7869	1.7827	0.8913	1.7827
	29.8400	2.4829	7.7887	1.7847	0.8924	1.7847
	29.8600	2.4844	7.7896	1.7868	0.8934	1.7868
	29.8800	2.4860	7.7892	1.7887	0.8943	1.7887
	29.9000	2.4876	7.7889	1.7906	0.8953	1.7906
	29.9200	2.4892	7.7885	1.7925	0.8962	1.7925
	29.9400	2.4909	7.7884	1.7944	0.8972	1.7944
	29.9600	2.4926	7.7891	1.7963	0.8982	1.7963
	29.9800	2.4944	7.7899	1.7983	0.8991	1.7983
	30.0000	2.4962	7.7909	1.8003	0.9001	1.8003
	30.0200	2.4977	7.7915	1.8023	0.9011	1.8023
	30.0400	2.4993	7.7908	1.8042	0.9021	1.8042
	30.0600	2.5009	7.7904	1.8061	0.9030	1.8061
	30.0800	2.5026	7.7905	1.8080	0.9040	1.8080
	30.1000	2.5044	7.7910	1.8099	0.9049	1.8099
	30.1200	2.5060	7.7919	1.8119	0.9059	1.8119
	30.1400	2.5076	7.7924	1.8138	0.9069	1.8138
	30.1600	2.5094	7.7923	1.8158	0.9079	1.8158
	30.1800	2.5111	7.7929	1.8177	0.9089	1.8177
	30.2000	2.5126	7.7932	1.8197	0.9098	1.8197
	30.2200	2.5144	7.7931	1.8216	0.9108	1.8216
	30.2400	2.5161	7.7936	1.8236	0.9118	1.8236
	30.2600	2.5178	7.7939	1.8255	0.9128	1.8255
	30.2800	2.5195	7.7945	1.8275	0.9138	1.8275
	30.3000	2.5210	7.7945	1.8294	0.9147	1.8294
	30.3200	2.5228	7.7941	1.8313	0.9156	1.8313
	30.3400	2.5246	7.7951	1.8333	0.9166	1.8333
	30.3600	2.5262	7.7962	1.8353	0.9177	1.8353
	30.3800	2.5279	7.7963	1.8373	0.9187	1.8373
