4.99994E-4	28.64386	-2.428228	0.0000000
0.01716666	28.50610	-2.289162	0.0000000
0.03383332	28.43012	-2.260929	0.0000000
0.05050000	28.42400	-2.324786	0.0000000
0.06716666	28.48156	-2.304752	0.0000000
0.08383332	28.57384	-2.094778	0.0000000
0.1005000	28.69475	-1.800099	0.0000000
0.1171666	28.84730	-1.454892	0.0000000
0.1338333	29.01894	-1.127104	0.0000000
0.1505000	29.22138	-0.7996662	0.0000000
0.1671667	29.43483	-0.4761152	0.0000000
0.1838333	29.66276	-0.1675136	0.0000000
0.2005000	29.90562	0.1178881	0.0000000
0.2171666	30.15386	0.3668707	0.0000000
0.2338333	30.41494	0.6088950	0.0000000
0.2505000	30.68437	0.8233081	0.0000000
0.2671667	30.95552	1.010147	0.0000000
0.2838333	31.23765	1.193628	0.0000000
0.3005000	31.52900	1.345517	0.0000000
0.3171667	31.81453	1.481125	0.0000000
0.3338334	32.11242	1.625685	0.0000000
0.3505000	32.41593	1.739863	0.0000000
0.3671667	32.71304	1.844316	0.0000000
0.3838334	33.02027	1.941043	0.0000000
0.4005000	33.32500	2.045709	0.0000000
0.4171667	33.63886	2.110083	0.0000000
0.4338334	33.94474	2.186762	0.0000000
0.4505000	34.26493	2.264050	0.0000000
0.4671667	34.58422	2.316394	0.0000000
0.4838333	34.89100	2.379790	0.0000000
0.5005000	35.21505	2.442820	0.0000000
0.5171667	35.52875	2.487605	0.0000000
0.5338332	35.84817	2.535045	0.0000000
0.5505000	36.16928	2.568779	0.0000000
0.5671668	36.48139	2.624546	0.0000000
0.5838332	36.80818	2.676044	0.0000000
0.6005000	37.12428	2.708780	0.0000000
0.6171668	37.44356	2.756411	0.0000000
0.6338334	37.77301	2.809325	0.0000000
0.6505000	38.09425	2.828170	0.0000000
0.6671668	38.41035	2.873886	0.0000000
0.6838334	38.73124	2.913048	0.0000000
0.7005000	39.06256	2.947809	0.0000000
0.7171668	39.38530	2.966022	0.0000000
0.7338332	39.71290	3.021961	0.0000000
0.7505000	40.03931	3.065742	0.0000000
0.7671668	40.36075	3.099524	0.0000000
0.7838332	40.68046	3.137097	0.0000000
0.8005000	41.00546	3.160216	0.0000000
0.8171668	41.32992	3.186676	0.0000000
0.8338332	41.65775	3.218160	0.0000000
