4.99994E-4	20.03419	-0.2944798	0.0000000
0.01716666	20.03278	-0.2878882	0.0000000
0.03383332	20.04425	-0.2734535	0.0000000
0.05050000	20.08699	-0.2681184	0.0000000
0.06716666	20.15535	-0.3473697	0.0000000
0.08383332	20.27132	-0.4132378	0.0000000
0.1005000	20.42183	-0.4035762	0.0000000
0.1171666	20.59939	-0.3068210	0.0000000
0.1338333	20.79258	-0.1351537	0.0000000
0.1505000	21.00366	0.04492306	0.0000000
0.1671667	21.22118	0.2227036	0.0000000
0.1838333	21.46824	0.4268302	0.0000000
0.2005000	21.72413	0.5965855	0.0000000
0.2171666	21.98531	0.7704660	0.0000000
0.2338333	22.25499	0.9452820	0.0000000
0.2505000	22.53487	1.117584	0.0000000
0.2671667	22.80864	1.249332	0.0000000
0.2838333	23.09848	1.384409	0.0000000
0.3005000	23.38775	1.515616	0.0000000
0.3171667	23.68612	1.628643	0.0000000
0.3338334	23.98546	1.730574	0.0000000
0.3505000	24.29256	1.831634	0.0000000
0.3671667	24.59614	1.914652	0.0000000
0.3838334	24.90827	1.993529	0.0000000
0.4005000	25.22459	2.073915	0.0000000
0.4171667	25.53436	2.120725	0.0000000
0.4338334	25.85380	2.189522	0.0000000
0.4505000	26.15041	2.231046	0.0000000
0.4671667	26.46856	2.298530	0.0000000
0.4838333	26.78468	2.333844	0.0000000
0.5005000	27.10488	2.377264	0.0000000
0.5171667	27.42424	2.429598	0.0000000
0.5338332	27.74246	2.475274	0.0000000
0.5505000	28.05366	2.528216	0.0000000
0.5671668	28.38983	2.575384	0.0000000
0.5838332	28.71354	2.576939	0.0000000
0.6005000	29.03072	2.610662	0.0000000
0.6171668	29.35244	2.670772	0.0000000
0.6338334	29.68109	2.693735	0.0000000
0.6505000	29.99404	2.696746	0.0000000
0.6671668	30.31748	2.736292	0.0000000
0.6838334	30.64447	2.771094	0.0000000
0.7005000	30.96975	2.789041	0.0000000
0.7171668	31.29154	2.807466	0.0000000
0.7338332	31.60712	2.835033	0.0000000
0.7505000	31.92633	2.852244	0.0000000
0.7671668	32.25654	2.890603	0.0000000
0.7838332	32.59130	2.904656	0.0000000
0.8005000	32.92048	2.921692	0.0000000
0.8171668	33.25037	2.970806	0.0000000
0.8338332	33.57694	3.006383	0.0000000
0.8505000	33.90170	3.013628	0.0000000
0.8671666	34.23016	3.026686	0.0000000
0.8838332	34.55583	3.039675	0.0000000
0.9005001	34.88270	3.055539	0.0000000
0.9171668	35.20516	3.067248	0.0000000
0.9338332	35.53311	3.092222	0.0000000
0.9505000	35.85984	3.110413	0.0000000
0.9671668	36.18382	3.126096	0.0000000
0.9838332	36.51792	3.162842	0.0000000
1.000500	36.83720	3.179046	0.0000000
1.017167	37.18115	3.241610	0.0000000
1.033833	37.50054	3.234007	0.0000000
1.050500	37.83246	3.280258	0.0000000
1.067167	38.16614	3.300327	0.0000000
1.083833	38.48537	3.295513	0.0000000
1.100500	38.81805	3.330050	0.0000000
1.117166	39.14298	3.342928	0.0000000
1.133833	39.47574	3.362330	0.0000000
1.150500	39.79688	3.379778	0.0000000
1.167167	40.13268	3.427728	0.0000000
1.183833	40.46053	3.446639	0.0000000
1.200500	40.78740	3.469368	0.0000000
1.217167	41.11770	3.499359	0.0000000
1.233833	41.44992	3.536264	0.0000000
1.250500	41.77478	3.527774	0.0000000
1.267167	42.11520	3.585118	0.0000000
1.283834	42.43542	3.592470	0.0000000
1.300500	42.76555	3.625042	0.0000000
1.317167	43.09118	3.656600	0.0000000
1.333833	43.42776	3.672264	0.0000000
1.350500	43.75630	3.700674	0.0000000
1.367166	44.08789	3.745225	0.0000000
1.383833	44.41762	3.776328	0.0000000
1.400500	44.74760	3.820239	0.0000000
1.417167	45.07210	3.837961	0.0000000
1.433833	45.40479	3.872328	0.0000000
1.450500	45.73354	3.895363	0.0000000
1.467167	46.06200	3.925304	0.0000000
1.483833	46.39258	3.965140	0.0000000
1.500500	46.71801	4.010489	0.0000000
1.517167	47.05228	4.072522	0.0000000
1.533834	47.38696	4.116669	0.0000000
1.550500	47.71668	4.168655	0.0000000
1.567167	48.04114	4.215872	0.0000000
1.583833	48.36731	4.277734	0.0000000
1.600500	48.70108	4.332889	0.0000000
1.617167	49.02652	4.363929	0.0000000
1.633833	49.35758	4.450672	0.0000000
1.650500	49.68611	4.522294	0.0000000
1.667167	50.01916	4.599126	0.0000000
1.683833	50.34386	4.661148	0.0000000
1.700500	50.66809	4.742436	0.0000000
1.717167	50.99783	4.822240	0.0000000
1.733833	51.32334	4.886941	0.0000000
1.750500	51.64634	4.977444	0.0000000
1.767167	51.97200	5.079809	0.0000000
1.783833	52.30071	5.175246	0.0000000
1.800500	52.62908	5.245952	0.0000000
1.817167	52.95652	5.361988	0.0000000
1.833833	53.28170	5.481780	0.0000000
1.850500	53.61296	5.587959	0.0000000
1.867167	53.93868	5.685285	0.0000000
1.883833	54.27090	5.807848	0.0000000
1.900500	54.59624	5.950332	0.0000000
1.917167	54.92140	6.076142	0.0000000
1.933833	55.23110	6.224503	0.0000000
1.950500	55.56484	6.389111	0.0000000
1.967167	55.89002	6.548004	0.0000000
1.983833	56.21260	6.727934	0.0000000
2.000500	56.53557	6.983570	0.0000000
2.017166	56.85536	7.227259	0.0000000
2.033833	57.17579	7.523608	0.0000000
2.050500	57.49433	7.808775	0.0000000
2.067166	57.80671	8.169484	0.0000000
2.083834	58.12199	8.583978	0.0000000
2.100500	58.44380	9.021418	0.0000000
2.117167	58.75043	9.491134	0.0000000
2.133833	59.04798	10.02437	0.0000000
2.150500	59.35755	10.66236	0.0000000
2.167167	59.66319	11.30454	0.0000000
2.183833	59.95270	12.05241	0.0000000
2.200500	60.24902	12.91411	0.0000000
2.217167	60.53584	13.84705	0.0000000
2.233833	60.81650	14.92250	0.0000000
2.250500	61.09898	16.11200	0.0000000
2.267166	61.37384	17.41308	0.0000000
2.283833	61.63911	18.76023	0.0000000
2.300500	61.89882	20.13800	0.0000000
2.317166	62.14389	21.45120	0.0000000
2.333834	62.39666	22.69264	0.0000000
2.350500	62.65522	23.69792	0.0000000
2.367167	62.91329	24.43264	0.0000000
2.383833	63.17941	24.82866	0.0000000
2.400500	63.46777	24.77966	0.0000000
2.417167	63.77098	24.16556	0.0000000
2.433833	64.08629	22.97186	0.0000000
2.450500	64.43584	21.09799	0.0000000
2.467167	64.81432	18.27252	0.0000000
2.483833	65.24426	14.50666	0.0000000
2.500500	65.71465	10.86024	0.0000000
2.517166	66.18451	8.827715	0.0000000
2.533833	66.63931	7.818032	0.0000000
2.550500	67.08099	7.119265	0.0000000
2.567166	67.50812	6.577856	0.0000000
2.583834	67.92028	6.103082	0.0000000
2.600500	68.32745	5.751878	0.0000000
2.617167	68.72334	5.395307	0.0000000
2.633833	69.10069	5.123776	0.0000000
2.650500	69.48034	4.891437	0.0000000
2.667167	69.85376	4.677254	0.0000000
2.683833	70.21215	4.505950	0.0000000
2.700500	70.57610	4.372950	0.0000000
2.717167	70.93266	4.251233	0.0000000
2.733833	71.28551	4.136862	0.0000000
2.750500	71.63418	4.045410	0.0000000
2.767166	71.98311	3.961416	0.0000000
2.783833	72.32984	3.888394	0.0000000
2.800500	72.67720	3.822543	0.0000000
2.817166	73.01985	3.779448	0.0000000
2.833834	73.36362	3.732810	0.0000000
2.850500	73.69730	3.691022	0.0000000
2.867167	74.03679	3.684080	0.0000000
2.883833	74.37592	3.632874	0.0000000
2.900500	74.71757	3.619676	0.0000000
2.917167	75.05492	3.607423	0.0000000
2.933833	75.39134	3.608510	0.0000000
2.950500	75.72980	3.597291	0.0000000
2.967167	76.06006	3.579447	0.0000000
2.983833	76.39590	3.564695	0.0000000
3.000500	76.73218	3.554808	0.0000000
3.017166	77.07104	3.533156	0.0000000
3.033833	77.40960	3.522502	0.0000000
3.050500	77.74680	3.521402	0.0000000
3.067166	78.07859	3.517746	0.0000000
3.083834	78.41344	3.515192	0.0000000
3.100500	78.74306	3.509742	0.0000000
3.117167	79.07764	3.504523	0.0000000
3.133833	79.41166	3.499621	0.0000000
3.150500	79.74366	3.495706	0.0000000
3.167167	80.07872	3.495576	0.0000000
3.183833	80.41468	3.495747	0.0000000
3.200500	80.75361	3.496868	0.0000000
3.217166	81.08570	3.493134	0.0000000
3.233833	81.41581	3.489607	0.0000000
3.250500	81.75475	3.488294	0.0000000
3.267166	82.08797	3.479720	0.0000000
3.283833	82.42210	3.467194	0.0000000
3.300500	82.75549	3.465332	0.0000000
3.317166	83.09306	3.465058	0.0000000
3.333833	83.42156	3.464484	0.0000000
3.350500	83.75049	3.464111	0.0000000
3.367167	84.09165	3.467502	0.0000000
3.383833	84.42863	3.466330	0.0000000
3.400500	84.76103	3.456500	0.0000000
3.417167	85.08934	3.454838	0.0000000
3.433833	85.42741	3.454180	0.0000000
3.450500	85.76041	3.447056	0.0000000
3.467166	86.09122	3.434232	0.0000000
3.483833	86.42862	3.433019	0.0000000
