1	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	39.8200	3.3144	8.7964	2.7214	1.3607	2.7214
	39.8400	3.3161	8.7972	2.7232	1.3616	2.7232
	39.8600	3.3179	8.7991	2.7249	1.3624	2.7249
	39.8800	3.3195	8.8019	2.7267	1.3633	2.7267
	39.9000	3.3211	8.8022	2.7284	1.3642	2.7284
	39.9200	3.3228	8.8019	2.7301	1.3650	2.7301
	39.9400	3.3244	8.8025	2.7318	1.3659	2.7318
	39.9600	3.3261	8.8032	2.7335	1.3668	2.7335
	39.9800	3.3278	8.8044	2.7352	1.3676	2.7352
	40.0000	3.3294	8.8050	2.7370	1.3685	2.7370
	40.0200	3.3311	8.8050	2.7387	1.3693	2.7387
	40.0400	3.3329	8.8070	2.7404	1.3702	2.7404
	40.0600	3.3345	8.8088	2.7421	1.3711	2.7421
	40.0800	3.3362	8.8092	2.7439	1.3719	2.7439
	40.1000	3.3379	8.8101	2.7456	1.3728	2.7456
	40.1200	3.3395	8.8107	2.7474	1.3737	2.7474
	40.1400	3.3412	8.8112	2.7490	1.3745	2.7490
	40.1600	3.3427	8.8113	2.7507	1.3754	2.7507
	40.1800	3.3445	8.8108	2.7524	1.3762	2.7524
	40.2000	3.3464	8.8126	2.7541	1.3771	2.7541
	40.2200	3.3480	8.8162	2.7559	1.3780	2.7559
	40.2400	3.3496	8.8172	2.7577	1.3788	2.7577
	40.2600	3.3513	8.8173	2.7594	1.3797	2.7594
	40.2800	3.3528	8.8170	2.7611	1.3806	2.7611
	40.3000	3.3544	8.8158	2.7628	1.3814	2.7628
	40.3200	3.3560	8.8152	2.7645	1.3823	2.7645
	40.3400	3.3576	8.8148	2.7662	1.3831	2.7662
	40.3600	3.3595	8.8156	2.7678	1.3839	2.7678
	40.3800	3.3612	8.8193	2.7696	1.3848	2.7696
	40.4000	3.3628	8.8218	2.7713	1.3857	2.7713
	40.4200	3.3644	8.8217	2.7730	1.3865	2.7730
	40.4400	3.3660	8.8216	2.7747	1.3874	2.7747
	40.4600	3.3677	8.8214	2.7764	1.3882	2.7764
	40.4800	3.3694	8.8220	2.7781	1.3891	2.7781
	40.5000	3.3711	8.8237	2.7798	1.3899	2.7798
	40.5200	3.3729	8.8253	2.7816	1.3908	2.7816
	40.5400	3.3747	8.8282	2.7834	1.3917	2.7834
	40.5600	3.3762	8.8301	2.7851	1.3925	2.7851
	40.5800	3.3778	8.8292	2.7868	1.3934	2.7868
	40.6000	3.3794	8.8284	2.7885	1.3942	2.7885
	40.6200	3.3811	8.8286	2.7902	1.3951	2.7902
	40.6400	3.3828	8.8295	2.7919	1.3959	2.7919
	40.6600	3.3844	8.8308	2.7936	1.3968	2.7936
	40.6800	3.3860	8.8312	2.7954	1.3977	2.7954
	40.7000	3.3878	8.8315	2.7970	1.3985	2.7970
	40.7200	3.3895	8.8333	2.7987	1.3994	2.7987
	40.7400	3.3911	8.8344	2.8005	1.4002	2.8005
	40.7600	3.3928	8.8349	2.8022	1.4011	2.8022
	40.7800	3.3945	8.8363	2.8039	1.4020	2.8039
	40.8000	3.3962	8.8376	2.8057	1.4028	2.8057
	40.8200	3.3978	8.8385	2.8074	1.4037	2.8074
	40.8400	3.3993	8.8384	2.8091	1.4045	2.8091
	40.8600	3.4010	8.8373	2.8107	1.4054	2.8107
	40.8800	3.4029	8.8386	2.8124	1.4062	2.8124
	40.9000	3.4045	8.8414	2.8142	1.4071	2.8142
	40.9200	3.4062	8.8427	2.8159	1.4080	2.8159
	40.9400	3.4079	8.8435	2.8177	1.4088	2.8177
	40.9600	3.4095	8.8442	2.8194	1.4097	2.8194
	40.9800	3.4111	8.8444	2.8211	1.4105	2.8211
	41.0000	3.4127	8.8441	2.8228	1.4114	2.8228
	41.0200	3.4143	8.8435	2.8245	1.4122	2.8245
	41.0400	3.4163	8.8447	2.8262	1.4131	2.8262
	41.0600	3.4179	8.8485	2.8280	1.4140	2.8280
	41.0800	3.4195	8.8503	2.8297	1.4149	2.8297
	41.1000	3.4212	8.8504	2.8315	1.4157	2.8315
	41.1200	3.4229	8.8508	2.8332	1.4166	2.8332
	41.1400	3.4245	8.8510	2.8349	1.4175	2.8349
	41.1600	3.4262	8.8517	2.8366	1.4183	2.8366
	41.1800	3.4279	8.8527	2.8384	1.4192	2.8384
	41.2000	3.4298	8.8542	2.8401	1.4200	2.8401
	41.2200	3.4315	8.8571	2.8419	1.4209	2.8419
	41.2400	3.4330	8.8581	2.8437	1.4218	2.8437
	41.2600	3.4347	8.8571	2.8454	1.4227	2.8454
	41.2800	3.4363	8.8567	2.8471	1.4235	2.8471
	41.3000	3.4379	8.8564	2.8488	1.4244	2.8488
	41.3200	3.4396	8.8563	2.8505	1.4252	2.8505
	41.3400	3.4411	8.8568	2.8522	1.4261	2.8522
	41.3600	3.4427	8.8564	2.8538	1.4269	2.8538
	41.3800	3.4445	8.8570	2.8555	1.4278	2.8555
	41.4000	3.4461	8.8592	2.8572	1.4286	2.8572
	41.4200	3.4478	8.8604	2.8590	1.4295	2.8590
	41.4400	3.4495	8.8613	2.8607	1.4303	2.8607
	41.4600	3.4511	8.8624	2.8624	1.4312	2.8624
	41.4800	3.4528	8.8630	2.8641	1.4320	2.8641
	41.5000	3.4544	8.8637	2.8658	1.4329	2.8658
	41.5200	3.4560	8.8637	2.8675	1.4337	2.8675
	41.5400	3.4578	8.8639	2.8692	1.4346	2.8692
	41.5600	3.4597	8.8672	2.8710	1.4355	2.8710
	41.5800	3.4612	8.8700	2.8727	1.4364	2.8727
	41.6000	3.4629	8.8705	2.8744	1.4372	2.8744
	41.6200	3.4645	8.8704	2.8761	1.4381	2.8761
	41.6400	3.4661	8.8698	2.8778	1.4389	2.8778
	41.6600	3.4677	8.8693	2.8795	1.4398	2.8795
	41.6800	3.4693	8.8693	2.8812	1.4406	2.8812
	41.7000	3.4711	8.8697	2.8829	1.4414	2.8829
	41.7200	3.4730	8.8729	2.8846	1.4423	2.8846
	41.7400	3.4745	8.8761	2.8864	1.4432	2.8864
	41.7600	3.4761	8.8763	2.8882	1.4441	2.8882
	41.7800	3.4777	8.8757	2.8899	1.4449	2.8899
	41.8000	3.4793	8.8752	2.8915	1.4458	2.8915
	41.8200	3.4810	8.8748	2.8932	1.4466	2.8932
	41.8400	3.4827	8.8761	2.8949	1.4475	2.8949
	41.8600	3.4844	8.8778	2.8967	1.4483	2.8967
	41.8800	3.4863	8.8802	2.8984	1.4492	2.8984
	41.9000	3.4879	8.8829	2.9002	1.4501	2.9002
	41.9200	3.4894	8.8829	2.9019	1.4510	2.9019
	41.9400	3.4911	8.8819	2.9036	1.4518	2.9036
	41.9600	3.4928	8.8820	2.9053	1.4527	2.9053
	41.9800	3.4945	8.8830	2.9070	1.4535	2.9070
	42.0000	3.4963	8.8850	2.9088	1.4544	2.9088
	42.0200	3.4978	8.8866	2.9105	1.4553	2.9105
	42.0400	3.4996	8.8867	2.9122	1.4561	2.9122
	42.0600	3.5013	8.8876	2.9140	1.4570	2.9140
	42.0800	3.5028	8.8885	2.9157	1.4578	2.9157
	42.1000	3.5045	8.8880	2.9174	1.4587	2.9174
	42.1200	3.5062	8.8886	2.9191	1.4595	2.9191
	42.1400	3.5079	8.8902	2.9208	1.4604	2.9208
	42.1600	3.5096	8.8916	2.9225	1.4613	2.9225
	42.1800	3.5112	8.8926	2.9243	1.4621	2.9243
	42.2000	3.5129	8.8920	2.9260	1.4630	2.9260
	42.2200	3.5147	8.8926	2.9277	1.4639	2.9277
	42.2400	3.5164	8.8952	2.9295	1.4647	2.9295
	42.2600	3.5180	8.8963	2.9313	1.4656	2.9313
	42.2800	3.5197	8.8966	2.9330	1.4665	2.9330
	42.3000	3.5213	8.8969	2.9347	1.4674	2.9347
	42.3200	3.5229	8.8965	2.9364	1.4682	2.9364
	42.3400	3.5244	8.8959	2.9381	1.4690	2.9381
	42.3600	3.5260	8.8951	2.9397	1.4699	2.9397
	42.3800	3.5278	8.8949	2.9413	1.4707	2.9413
	42.4000	3.5296	8.8975	2.9431	1.4715	2.9431
	42.4200	3.5311	8.9001	2.9448	1.4724	2.9448
	42.4400	3.5328	8.9004	2.9465	1.4733	2.9465
	42.4600	3.5344	8.9009	2.9482	1.4741	2.9482
	42.4800	3.5360	8.9013	2.9499	1.4749	2.9499
	42.5000	3.5377	8.9017	2.9516	1.4758	2.9516
	42.5200	3.5394	8.9028	2.9533	1.4766	2.9533
	42.5400	3.5411	8.9039	2.9550	1.4775	2.9550
	42.5600	3.5430	8.9060	2.9567	1.4784	2.9567
	42.5800	3.5445	8.9087	2.9585	1.4793	2.9585
	42.6000	3.5461	8.9088	2.9602	1.4801	2.9602
	42.6200	3.5478	8.9084	2.9619	1.4810	2.9619
	42.6400	3.5494	8.9087	2.9636	1.4818	2.9636
	42.6600	3.5511	8.9089	2.9653	1.4827	2.9653
	42.6800	3.5528	8.9098	2.9670	1.4835	2.9670
	42.7000	3.5543	8.9104	2.9687	1.4844	2.9687
	42.7200	3.5561	8.9107	2.9704	1.4852	2.9704
	42.7400	3.5579	8.9126	2.9721	1.4861	2.9721
	42.7600	3.5595	8.9141	2.9739	1.4869	2.9739
	42.7800	3.5612	8.9147	2.9756	1.4878	2.9756
	42.8000	3.5628	8.9158	2.9773	1.4887	2.9773
	42.8200	3.5645	8.9163	2.9790	1.4895	2.9790
	42.8400	3.5661	8.9165	2.9807	1.4904	2.9807
	42.8600	3.5677	8.9166	2.9824	1.4912	2.9824
	42.8800	3.5694	8.9161	2.9841	1.4921	2.9841
	42.9000	3.5712	8.9174	2.9858	1.4929	2.9858
	42.9200	3.5729	8.9206	2.9876	1.4938	2.9876
	42.9400	3.5745	8.9218	2.9893	1.4947	2.9893
	42.9600	3.5762	8.9222	2.9910	1.4955	2.9910
	42.9800	3.5778	8.9224	2.9927	1.4964	2.9927
	43.0000	3.5794	8.9223	2.9945	1.4972	2.9945
	43.0200	3.5810	8.9225	2.9961	1.4981	2.9961
	43.0400	3.5827	8.9227	2.9978	1.4989	2.9978
	43.0600	3.5847	8.9240	2.9995	1.4997	2.9995
	43.0800	3.5863	8.9278	3.0013	1.5006	3.0013
	43.1000	3.5879	8.9294	3.0031	1.5015	3.0031
	43.1200	3.5895	8.9287	3.0048	1.5024	3.0048
	43.1400	3.5911	8.9282	3.0064	1.5032	3.0064
	43.1600	3.5928	8.9280	3.0082	1.5041	3.0082
	43.1800	3.5945	8.9290	3.0098	1.5049	3.0098
	43.2000	3.5962	8.9306	3.0116	1.5058	3.0116
	43.2200	3.5981	8.9323	3.0133	1.5066	3.0133
	43.2400	3.5998	8.9354	3.0151	1.5075	3.0151
	43.2600	3.6013	8.9366	3.0168	1.5084	3.0168
	43.2800	3.6029	8.9349	3.0185	1.5093	3.0185
	43.3000	3.6045	8.9338	3.0202	1.5101	3.0202
	43.3200	3.6061	8.9336	3.0219	1.5109	3.0219
	43.3400	3.6078	8.9341	3.0235	1.5118	3.0235
	43.3600	3.6095	8.9354	3.0253	1.5126	3.0253
	43.3800	3.6111	8.9359	3.0270	1.5135	3.0270
	43.4000	3.6128	8.9361	3.0286	1.5143	3.0286
	43.4200	3.6144	8.9376	3.0304	1.5152	3.0304
	43.4400	3.6160	8.9385	3.0320	1.5160	3.0320
	43.4600	3.6178	8.9389	3.0337	1.5169	3.0337
	43.4800	3.6195	8.9405	3.0355	1.5177	3.0355
	43.5000	3.6212	8.9420	3.0372	1.5186	3.0372
	43.5200	3.6229	8.9434	3.0389	1.5194	3.0389
	43.5400	3.6244	8.9441	3.0406	1.5203	3.0406
	43.5600	3.6262	8.9437	3.0423	1.5211	3.0423
	43.5800	3.6280	8.9453	3.0440	1.5220	3.0440
	43.6000	3.6296	8.9478	3.0458	1.5229	3.0458
	43.6200	3.6313	8.9485	3.0475	1.5238	3.0475
	43.6400	3.6329	8.9489	3.0492	1.5246	3.0492
	43.6600	3.6345	8.9490	3.0510	1.5255	3.0510
	43.6800	3.6361	8.9487	3.0527	1.5263	3.0527
	43.7000	3.6377	8.9484	3.0543	1.5272	3.0543
	43.7200	3.6394	8.9481	3.0560	1.5280	3.0560
	43.7400	3.6413	8.9497	3.0577	1.5288	3.0577
	43.7600	3.6429	8.9533	3.0594	1.5297	3.0594
	43.7800	3.6445	8.9547	3.0612	1.5306	3.0612
	43.8000	3.6462	8.9545	3.0629	1.5315	3.0629
	43.8200	3.6478	8.9545	3.0646	1.5323	3.0646
	43.8400	3.6494	8.9541	3.0663	1.5332	3.0663
	43.8600	3.6511	8.9543	3.0680	1.5340	3.0680
	43.8800	3.6527	8.9550	3.0697	1.5348	3.0697
	43.9000	3.6545	8.9561	3.0714	1.5357	3.0714
	43.9200	3.6563	8.9589	3.0731	1.5365	3.0731
	43.9400	3.6578	8.9605	3.0748	1.5374	3.0748
	43.9600	3.6594	8.9599	3.0765	1.5383	3.0765
	43.9800	3.6611	8.9599	3.0782	1.5391	3.0782
	44.0000	3.6628	8.9605	3.0799	1.5400	3.0799
	44.0200	3.6645	8.9614	3.0817	1.5408	3.0817
	44.0400	3.6661	8.9627	3.0834	1.5417	3.0834
	44.0600	3.6677	8.9629	3.0851	1.5425	3.0851
	44.0800	3.6695	8.9638	3.0867	1.5434	3.0867
	44.1000	3.6712	8.9664	3.0884	1.5442	3.0884
	44.1200	3.6729	8.9673	3.0902	1.5451	3.0902
	44.1400	3.6746	8.9681	3.0920	1.5460	3.0920
	44.1600	3.6762	8.9692	3.0937	1.5468	3.0937
	44.1800	3.6779	8.9697	3.0954	1.5477	3.0954
	44.2000	3.6795	8.9703	3.0971	1.5486	3.0971
	44.2200	3.6811	8.9700	3.0988	1.5494	3.0988
	44.2400	3.6830	8.9703	3.1005	1.5503	3.1005
	44.2600	3.6848	8.9733	3.1023	1.5511	3.1023
	44.2800	3.6864	8.9757	3.1041	1.5520	3.1041
	44.3000	3.6881	8.9760	3.1058	1.5529	3.1058
	44.3200	3.6896	8.9756	3.1075	1.5538	3.1075
	44.3400	3.6911	8.9741	3.1092	1.5546	3.1092
	44.3600	3.6927	8.9727	3.1108	1.5554	3.1108
	44.3800	3.6943	8.9722	3.1125	1.5562	3.1125
	44.4000	3.6960	8.9722	3.1141	1.5571	3.1141
	44.4200	3.6979	8.9745	3.1158	1.5579	3.1158
	44.4400	3.6995	8.9782	3.1176	1.5588	3.1176
	44.4600	3.7011	8.9791	3.1193	1.5597	3.1193
	44.4800	3.7027	8.9789	3.1210	1.5605	3.1210
	44.5000	3.7043	8.9786	3.1227	1.5614	3.1227
	44.5200	3.7060	8.9785	3.1243	1.5622	3.1243
	44.5400	3.7077	8.9801	3.1260	1.5630	3.1260
	44.5600	3.7094	8.9820	3.1278	1.5639	3.1278
	44.5800	3.7114	8.9842	3.1295	1.5647	3.1295
	44.6000	3.7130	8.9873	3.1313	1.5656	3.1313
	44.6200	3.7145	8.9876	3.1330	1.5665	3.1330
	44.6400	3.7161	8.9861	3.1346	1.5673	3.1346
	44.6600	3.7177	8.9855	3.1364	1.5682	3.1364
	44.6800	3.7194	8.9858	3.1380	1.5690	3.1380
	44.7000	3.7211	8.9870	3.1398	1.5699	3.1398
	44.7200	3.7227	8.9882	3.1415	1.5707	3.1415
	44.7400	3.7244	8.9884	3.1431	1.5716	3.1431
	44.7600	3.7262	8.9897	3.1449	1.5724	3.1449
	44.7800	3.7277	8.9915	3.1466	1.5733	3.1466
	44.8000	3.7294	8.9918	3.1482	1.5741	3.1482
	44.8200	3.7311	8.9926	3.1499	1.5750	3.1499
	44.8400	3.7328	8.9939	3.1517	1.5758	3.1517
	44.8600	3.7345	8.9949	3.1534	1.5767	3.1534
	44.8800	3.7361	8.9958	3.1552	1.5776	3.1552
	44.9000	3.7377	8.9957	3.1569	1.5784	3.1569
	44.9200	3.7395	8.9959	3.1586	1.5793	3.1586
	44.9400	3.7412	8.9982	3.1603	1.5801	3.1603
	44.9600	3.7428	8.9997	3.1620	1.5810	3.1620
	44.9800	3.7445	9.0002	3.1637	1.5819	3.1637
	45.0000	3.7462	9.0009	3.1654	1.5827	3.1654
	45.0200	3.7478	9.0012	3.1671	1.5836	3.1671
	45.0400	3.7495	9.0016	3.1689	1.5844	3.1689
	45.0600	3.7510	9.0016	3.1706	1.5853	3.1706
	45.0800	3.7528	9.0016	3.1722	1.5861	3.1722
	45.1000	3.7547	9.0041	3.1739	1.5870	3.1739
	45.1200	3.7562	9.0068	3.1757	1.5879	3.1757
	45.1400	3.7579	9.0070	3.1775	1.5887	3.1775
	45.1600	3.7595	9.0069	3.1792	1.5896	3.1792
	45.1800	3.7612	9.0070	3.1809	1.5904	3.1809
	45.2000	3.7629	9.0075	3.1826	1.5913	3.1826
	45.2200	3.7645	9.0087	3.1843	1.5921	3.1843
	45.2400	3.7663	9.0095	3.1860	1.5930	3.1860
	45.2600	3.7681	9.0116	3.1877	1.5939	3.1877
	45.2800	3.7697	9.0140	3.1895	1.5948	3.1895
	45.3000	3.7713	9.0136	3.1913	1.5956	3.1913
	45.3200	3.7730	9.0127	3.1929	1.5965	3.1929
	45.3400	3.7746	9.0127	3.1946	1.5973	3.1946
	45.3600	3.7762	9.0127	3.1963	1.5982	3.1963
	45.3800	3.7778	9.0132	3.1980	1.5990	3.1980
	45.4000	3.7793	9.0131	3.1997	1.5998	3.1997
	45.4200	3.7811	9.0128	3.2014	1.6007	3.2014
	45.4400	3.7828	9.0144	3.2031	1.6015	3.2031
	45.4600	3.7844	9.0159	3.2048	1.6024	3.2048
	45.4800	3.7861	9.0166	3.2064	1.6032	3.2064
	45.5000	3.7878	9.0182	3.2081	1.6041	3.2081
	45.5200	3.7894	9.0194	3.2098	1.6049	3.2098
	45.5400	3.7911	9.0200	3.2116	1.6058	3.2116
	45.5600	3.7926	9.0203	3.2133	1.6067	3.2133
	45.5800	3.7943	9.0200	3.2150	1.6075	3.2150
	45.6000	3.7963	9.0215	3.2167	1.6083	3.2167
	45.6200	3.7979	9.0251	3.2185	1.6092	3.2185
	45.6400	3.7996	9.0268	3.2202	1.6101	3.2202
	45.6600	3.8012	9.0274	3.2219	1.6110	3.2219
	45.6800	3.8028	9.0271	3.2236	1.6118	3.2236
	45.7000	3.8044	9.0260	3.2253	1.6126	3.2253
	45.7200	3.8060	9.0256	3.2270	1.6135	3.2270
	45.7400	3.8076	9.0256	3.2286	1.6143	3.2286
	45.7600	3.8096	9.0270	3.2304	1.6152	3.2304
	45.7800	3.8113	9.0310	3.2322	1.6161	3.2322
	45.8000	3.8129	9.0333	3.2340	1.6170	3.2340
	45.8200	3.8145	9.0331	3.2357	1.6178	3.2357
	45.8400	3.8161	9.0324	3.2373	1.6187	3.2373
	45.8600	3.8177	9.0316	3.2390	1.6195	3.2390
	45.8800	3.8194	9.0318	3.2407	1.6203	3.2407
	45.9000	3.8211	9.0332	3.2424	1.6212	3.2424
	45.9200	3.8229	9.0347	3.2441	1.6220	3.2441
	45.9400	3.8247	9.0375	3.2459	1.6229	3.2459
	45.9600	3.8262	9.0394	3.2477	1.6238	3.2477
	45.9800	3.8278	9.0382	3.2493	1.6247	3.2493
	46.0000	3.8295	9.0374	3.2510	1.6255	3.2510
	46.0200	3.8311	9.0375	3.2527	1.6263	3.2527
	46.0400	3.8329	9.0386	3.2544	1.6272	3.2544
	46.0600	3.8345	9.0403	3.2561	1.6280	3.2561
	46.0800	3.8362	9.0411	3.2578	1.6289	3.2578
	46.1000	3.8380	9.0420	3.2596	1.6298	3.2596
	46.1200	3.8396	9.0438	3.2613	1.6306	3.2613
	46.1400	3.8411	9.0437	3.2630	1.6315	3.2630
	46.1600	3.8429	9.0434	3.2647	1.6323	3.2647
	46.1800	3.8445	9.0444	3.2664	1.6332	3.2664
	46.2000	3.8462	9.0454	3.2681	1.6341	3.2681
	46.2200	3.8479	9.0466	3.2698	1.6349	3.2698
	46.2400	3.8495	9.0469	3.2715	1.6357	3.2715
	46.2600	3.8513	9.0470	3.2732	1.6366	3.2732
	46.2800	3.8531	9.0494	3.2750	1.6375	3.2750
	46.3000	3.8546	9.0515	3.2767	1.6384	3.2767
	46.3200	3.8563	9.0516	3.2784	1.6392	3.2784
	46.3400	3.8580	9.0518	3.2801	1.6400	3.2801
	46.3600	3.8595	9.0515	3.2818	1.6409	3.2818
	46.3800	3.8612	9.0510	3.2835	1.6417	3.2835
	46.4000	3.8627	9.0509	3.2852	1.6426	3.2852
	46.4200	3.8644	9.0504	3.2868	1.6434	3.2868
	46.4400	3.8662	9.0513	3.2885	1.6442	3.2885
	46.4600	3.8678	9.0541	3.2902	1.6451	3.2902
	46.4800	3.8694	9.0552	3.2919	1.6460	3.2919
	46.5000	3.8711	9.0554	3.2936	1.6468	3.2936
	46.5200	3.8727	9.0559	3.2953	1.6476	3.2953
	46.5400	3.8745	9.0564	3.2970	1.6485	3.2970
	46.5600	3.8762	9.0579	3.2987	1.6494	3.2987
	46.5800	3.8778	9.0593	3.3004	1.6502	3.3004
	46.6000	3.8796	9.0602	3.3021	1.6510	3.3021
	46.6200	3.8813	9.0625	3.3038	1.6519	3.3038
	46.6400	3.8828	9.0635	3.3055	1.6528	3.3055
	46.6600	3.8845	9.0625	3.3072	1.6536	3.3072
	46.6800	3.8861	9.0626	3.3089	1.6545	3.3089
	46.7000	3.8878	9.0632	3.3106	1.6553	3.3106
	46.7200	3.8895	9.0640	3.3123	1.6562	3.3123
	46.7400	3.8910	9.0648	3.3140	1.6570	3.3140
	46.7600	3.8927	9.0646	3.3157	1.6578	3.3157
	46.7800	3.8945	9.0656	3.3174	1.6587	3.3174
	46.8000	3.8961	9.0678	3.3191	1.6596	3.3191
	46.8200	3.8978	9.0683	3.3208	1.6604	3.3208
	46.8400	3.8995	9.0691	3.3225	1.6613	3.3225
	46.8600	3.9011	9.0703	3.3242	1.6621	3.3242
	46.8800	3.9028	9.0707	3.3259	1.6630	3.3259
	46.9000	3.9043	9.0707	3.3276	1.6638	3.3276
	46.9200	3.9059	9.0701	3.3293	1.6646	3.3293
	46.9400	3.9078	9.0700	3.3309	1.6655	3.3309
	46.9600	3.9095	9.0728	3.3326	1.6663	3.3326
	46.9800	3.9112	9.0753	3.3344	1.6672	3.3344
	47.0000	3.9129	9.0764	3.3361	1.6681	3.3361
	47.0200	3.9145	9.0771	3.3378	1.6689	3.3378
	47.0400	3.9161	9.0770	3.3395	1.6698	3.3395
	47.0600	3.9177	9.0767	3.3412	1.6706	3.3412
	47.0800	3.9193	9.0767	3.3429	1.6714	3.3429
	47.1000	3.9211	9.0769	3.3445	1.6723	3.3445
	47.1200	3.9230	9.0797	3.3463	1.6731	3.3463
	47.1400	3.9246	9.0835	3.3481	1.6740	3.3481
	47.1600	3.9262	9.0843	3.3498	1.6749	3.3498
	47.1800	3.9278	9.0838	3.3515	1.6757	3.3515
	47.2000	3.9294	9.0829	3.3532	1.6766	3.3532
	47.2200	3.9311	9.0825	3.3549	1.6774	3.3549
	47.2400	3.9328	9.0836	3.3565	1.6783	3.3565
	47.2600	3.9346	9.0850	3.3583	1.6791	3.3583
	47.2800	3.9365	9.0873	3.3600	1.6800	3.3600
	47.3000	3.9381	9.0906	3.3618	1.6809	3.3618
	47.3200	3.9396	9.0908	3.3635	1.6818	3.3635
	47.3400	3.9413	9.0892	3.3652	1.6826	3.3652
	47.3600	3.9429	9.0883	3.3669	1.6835	3.3669
	47.3800	3.9445	9.0882	3.3686	1.6843	3.3686
	47.4000	3.9462	9.0891	3.3702	1.6851	3.3702
	47.4200	3.9478	9.0898	3.3719	1.6860	3.3719
	47.4400	3.9495	9.0897	3.3736	1.6868	3.3736
	47.4600	3.9512	9.0911	3.3753	1.6876	3.3753
	47.4800	3.9527	9.0926	3.3770	1.6885	3.3770
	47.5000	3.9544	9.0924	3.3787	1.6893	3.3787
	47.5200	3.9561	9.0932	3.3804	1.6902	3.3804
	47.5400	3.9578	9.0944	3.3821	1.6910	3.3821
	47.5600	3.9595	9.0954	3.3838	1.6919	3.3838
	47.5800	3.9611	9.0965	3.3855	1.6927	3.3855
	47.6000	3.9627	9.0967	3.3871	1.6936	3.3871
	47.6200	3.9646	9.0974	3.3888	1.6944	3.3888
	47.6400	3.9662	9.0999	3.3906	1.6953	3.3906
	47.6600	3.9678	9.1009	3.3923	1.6962	3.3923
	47.6800	3.9695	9.1010	3.3940	1.6970	3.3940
	47.7000	3.9711	9.1014	3.3957	1.6979	3.3957
	47.7200	3.9727	9.1014	3.3973	1.6987	3.3973
	47.7400	3.9744	9.1014	3.3990	1.6995	3.3990
	47.7600	3.9760	9.1016	3.4007	1.7003	3.4007
	47.7800	3.9778	9.1021	3.4024	1.7012	3.4024
	47.8000	3.9796	9.1051	3.4041	1.7021	3.4041
	47.8200	3.9811	9.1080	3.4059	1.7029	3.4059
	47.8400	3.9828	9.1080	3.4076	1.7038	3.4076
	47.8600	3.9844	9.1077	3.4093	1.7046	3.4093
	47.8800	3.9860	9.1073	3.4109	1.7055	3.4109
	47.9000	3.9877	9.1074	3.4126	1.7063	3.4126
	47.9200	3.9894	9.1087	3.4143	1.7071	3.4143
	47.9400	3.9911	9.1098	3.4160	1.7080	3.4160
	47.9600	3.9930	9.1116	3.4177	1.7089	3.4177
	47.9800	3.9945	9.1139	3.4195	1.7097	3.4195
	48.0000	3.9961	9.1138	3.4212	1.7106	3.4212
	48.0200	3.9978	9.1131	3.4229	1.7115	3.4229
	48.0400	3.9995	9.1136	3.4246	1.7123	3.4246
	48.0600	4.0012	9.1144	3.4263	1.7131	3.4263
	48.0800	4.0028	9.1158	3.4280	1.7140	3.4280
	48.1000	4.0044	9.1163	3.4297	1.7148	3.4297
	48.1200	4.0062	9.1162	3.4314	1.7157	3.4314
	48.1400	4.0079	9.1180	3.4331	1.7165	3.4331
	48.1600	4.0095	9.1196	3.4348	1.7174	3.4348
	48.1800	4.0112	9.1198	3.4365	1.7183	3.4365
	48.2000	4.0130	9.1212	3.4382	1.7191	3.4382
	48.2200	4.0146	9.1225	3.4400	1.7200	3.4400
	48.2400	4.0163	9.1232	3.4417	1.7208	3.4417
	48.2600	4.0178	9.1231	3.4434	1.7217	3.4434
	48.2800	4.0195	9.1223	3.4450	1.7225	3.4450
	48.3000	4.0214	9.1237	3.4467	1.7234	3.4467
	48.3200	4.0230	9.1265	3.4485	1.7242	3.4485
	48.3400	4.0247	9.1275	3.4502	1.7251	3.4502
	48.3600	4.0263	9.1278	3.4519	1.7260	3.4519
	48.3800	4.0278	9.1274	3.4537	1.7268	3.4537
	48.4000	4.0294	9.1262	3.4553	1.7277	3.4553
	48.4200	4.0310	9.1256	3.4570	1.7285	3.4570
	48.4400	4.0326	9.1253	3.4586	1.7293	3.4586
	48.4600	4.0345	9.1260	3.4602	1.7301	3.4602
	48.4800	4.0362	9.1293	3.4620	1.7310	3.4620
	48.5000	4.0378	9.1319	3.4637	1.7319	3.4637
	48.5200	4.0394	9.1320	3.4654	1.7327	3.4654
	48.5400	4.0410	9.1320	3.4671	1.7335	3.4671
	48.5600	4.0427	9.1316	3.4688	1.7344	3.4688
	48.5800	4.0444	9.1322	3.4704	1.7352	3.4704
	48.6000	4.0461	9.1339	3.4721	1.7361	3.4721
	48.6200	4.0479	9.1355	3.4738	1.7369	3.4738
	48.6400	4.0497	9.1384	3.4756	1.7378	3.4756
	48.6600	4.0512	9.1408	3.4774	1.7387	3.4774
	48.6800	4.0528	9.1399	3.4791	1.7396	3.4791
	48.7000	4.0544	9.1388	3.4808	1.7404	3.4808
	48.7200	4.0561	9.1386	3.4824	1.7412	3.4824
	48.7400	4.0578	9.1391	3.4841	1.7420	3.4841
	48.7600	4.0594	9.1403	3.4858	1.7429	3.4858
	48.7800	4.0610	9.1406	3.4875	1.7437	3.4875
