3	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	0.0000	0.0000	0.0243	-0.0003	-0.0002	-0.0003
	0.0200	0.0002	0.0245	-0.0003	-0.0002	-0.0003
	0.0400	0.0008	0.0266	-0.0002	-0.0001	-0.0002
	0.0600	0.0017	0.0323	-0.0001	-0.0001	-0.0001
	0.0800	0.0030	0.0404	0.0000	0.0000	0.0000
	0.1000	0.0047	0.0505	0.0002	0.0001	0.0002
	0.1200	0.0063	0.0626	0.0005	0.0002	0.0005
	0.1400	0.0079	0.0754	0.0007	0.0003	0.0007
	0.1600	0.0095	0.0883	0.0009	0.0005	0.0009
	0.1800	0.0112	0.1022	0.0012	0.0006	0.0012
	0.2000	0.0127	0.1167	0.0014	0.0007	0.0014
	0.2200	0.0144	0.1313	0.0017	0.0009	0.0017
	0.2400	0.0162	0.1467	0.0020	0.0010	0.0020
	0.2600	0.0178	0.1633	0.0023	0.0011	0.0023
	0.2800	0.0196	0.1799	0.0026	0.0013	0.0026
	0.3000	0.0213	0.1971	0.0029	0.0015	0.0029
	0.3200	0.0229	0.2146	0.0033	0.0016	0.0033
	0.3400	0.0246	0.2322	0.0036	0.0018	0.0036
	0.3600	0.0262	0.2499	0.0040	0.0020	0.0040
	0.3800	0.0278	0.2671	0.0043	0.0022	0.0043
	0.4000	0.0296	0.2850	0.0047	0.0023	0.0047
	0.4200	0.0314	0.3048	0.0050	0.0025	0.0050
	0.4400	0.0331	0.3251	0.0054	0.0027	0.0054
	0.4600	0.0348	0.3452	0.0058	0.0029	0.0058
	0.4800	0.0363	0.3647	0.0062	0.0031	0.0062
	0.5000	0.0379	0.3837	0.0066	0.0033	0.0066
	0.5200	0.0395	0.4028	0.0070	0.0035	0.0070
	0.5400	0.0411	0.4222	0.0073	0.0037	0.0073
	0.5600	0.0429	0.4422	0.0077	0.0039	0.0077
	0.5800	0.0448	0.4644	0.0081	0.0041	0.0081
	0.6000	0.0464	0.4876	0.0086	0.0043	0.0086
	0.6200	0.0480	0.5093	0.0091	0.0045	0.0091
	0.6400	0.0496	0.5302	0.0095	0.0047	0.0095
	0.6600	0.0512	0.5506	0.0099	0.0050	0.0099
	0.6800	0.0529	0.5713	0.0103	0.0052	0.0103
	0.7000	0.0545	0.5929	0.0107	0.0054	0.0107
	0.7200	0.0563	0.6150	0.0112	0.0056	0.0112
	0.7400	0.0582	0.6380	0.0116	0.0058	0.0116
	0.7600	0.0598	0.6617	0.0121	0.0061	0.0121
	0.7800	0.0613	0.6837	0.0126	0.0063	0.0126
	0.8000	0.0630	0.7046	0.0130	0.0065	0.0130
	0.8200	0.0645	0.7255	0.0134	0.0067	0.0134
	0.8400	0.0662	0.7461	0.0139	0.0069	0.0139
	0.8600	0.0679	0.7676	0.0143	0.0072	0.0143
	0.8800	0.0694	0.7890	0.0147	0.0074	0.0147
	0.9000	0.0711	0.8099	0.0152	0.0076	0.0152
	0.9200	0.0728	0.8319	0.0156	0.0078	0.0156
	0.9400	0.0744	0.8542	0.0161	0.0081	0.0161
	0.9600	0.0761	0.8758	0.0165	0.0083	0.0165
	0.9800	0.0778	0.8976	0.0169	0.0085	0.0169
	1.0000	0.0794	0.9189	0.0174	0.0087	0.0174
	1.0200	0.0811	0.9404	0.0179	0.0090	0.0179
	1.0400	0.0827	0.9619	0.0184	0.0092	0.0184
	1.0600	0.0843	0.9825	0.0188	0.0094	0.0188
	1.0800	0.0862	1.0040	0.0192	0.0096	0.0192
	1.1000	0.0879	1.0274	0.0197	0.0098	0.0197
	1.1200	0.0895	1.0498	0.0202	0.0101	0.0202
	1.1400	0.0912	1.0709	0.0206	0.0103	0.0206
	1.1600	0.0927	1.0915	0.0210	0.0105	0.0210
	1.1800	0.0944	1.1118	0.0215	0.0107	0.0215
	1.2000	0.0960	1.1325	0.0219	0.0110	0.0219
	1.2200	0.0976	1.1531	0.0224	0.0112	0.0224
	1.2400	0.0995	1.1744	0.0228	0.0114	0.0228
	1.2600	0.1013	1.1977	0.0233	0.0116	0.0233
	1.2800	0.1029	1.2203	0.0238	0.0119	0.0238
	1.3000	0.1045	1.2409	0.0242	0.0121	0.0242
	1.3200	0.1061	1.2613	0.0247	0.0123	0.0247
	1.3400	0.1077	1.2810	0.0251	0.0126	0.0251
	1.3600	0.1094	1.3014	0.0255	0.0128	0.0255
	1.3800	0.1111	1.3228	0.0260	0.0130	0.0260
	1.4000	0.1128	1.3440	0.0264	0.0132	0.0264
	1.4200	0.1146	1.3660	0.0269	0.0135	0.0269
	1.4400	0.1162	1.3878	0.0274	0.0137	0.0274
	1.4600	0.1178	1.4078	0.0278	0.0139	0.0278
	1.4800	0.1195	1.4278	0.0282	0.0141	0.0282
	1.5000	0.1211	1.4483	0.0287	0.0143	0.0287
	1.5200	0.1229	1.4691	0.0291	0.0146	0.0291
	1.5400	0.1245	1.4905	0.0296	0.0148	0.0296
	1.5600	0.1261	1.5110	0.0300	0.0150	0.0300
	1.5800	0.1279	1.5309	0.0305	0.0152	0.0305
	1.6000	0.1296	1.5522	0.0309	0.0155	0.0309
	1.6200	0.1312	1.5730	0.0314	0.0157	0.0314
	1.6400	0.1329	1.5933	0.0318	0.0159	0.0318
	1.6600	0.1346	1.6139	0.0322	0.0161	0.0322
	1.6800	0.1363	1.6342	0.0327	0.0163	0.0327
	1.7000	0.1379	1.6546	0.0331	0.0166	0.0331
	1.7200	0.1394	1.6743	0.0335	0.0168	0.0335
	1.7400	0.1412	1.6935	0.0339	0.0169	0.0339
	1.7600	0.1431	1.7145	0.0344	0.0172	0.0344
	1.7800	0.1447	1.7363	0.0348	0.0174	0.0348
	1.8000	0.1464	1.7571	0.0353	0.0176	0.0353
	1.8200	0.1480	1.7771	0.0357	0.0179	0.0357
	1.8400	0.1496	1.7955	0.0361	0.0181	0.0361
	1.8600	0.1512	1.8135	0.0365	0.0183	0.0365
	1.8800	0.1527	1.8315	0.0369	0.0184	0.0369
	1.9000	0.1544	1.8491	0.0373	0.0186	0.0373
	1.9200	0.1562	1.8681	0.0377	0.0188	0.0377
	1.9400	0.1579	1.8889	0.0382	0.0191	0.0382
	1.9600	0.1595	1.9082	0.0386	0.0193	0.0386
	1.9800	0.1612	1.9263	0.0390	0.0195	0.0390
	2.0000	0.1627	1.9438	0.0393	0.0197	0.0393
	2.0200	0.1644	1.9610	0.0397	0.0199	0.0397
	2.0400	0.1661	1.9786	0.0401	0.0200	0.0401
	2.0600	0.1678	1.9963	0.0405	0.0202	0.0405
	2.0800	0.1696	2.0140	0.0409	0.0204	0.0409
	2.1000	0.1713	2.0327	0.0413	0.0206	0.0413
	2.1200	0.1729	2.0505	0.0416	0.0208	0.0416
	2.1400	0.1745	2.0666	0.0420	0.0210	0.0420
	2.1600	0.1761	2.0826	0.0424	0.0212	0.0424
	2.1800	0.1778	2.0986	0.0427	0.0213	0.0427
	2.2000	0.1795	2.1150	0.0430	0.0215	0.0430
	2.2200	0.1811	2.1322	0.0434	0.0217	0.0434
	2.2400	0.1828	2.1487	0.0438	0.0219	0.0438
	2.2600	0.1846	2.1655	0.0441	0.0221	0.0441
	2.2800	0.1862	2.1833	0.0445	0.0223	0.0445
	2.3000	0.1879	2.2004	0.0449	0.0224	0.0449
	2.3200	0.1896	2.2173	0.0453	0.0226	0.0453
	2.3400	0.1912	2.2339	0.0456	0.0228	0.0456
	2.3600	0.1928	2.2503	0.0460	0.0230	0.0460
	2.3800	0.1944	2.2670	0.0463	0.0232	0.0463
	2.4000	0.1960	2.2833	0.0467	0.0233	0.0467
	2.4200	0.1978	2.2995	0.0471	0.0235	0.0471
	2.4400	0.1996	2.3177	0.0475	0.0237	0.0475
	2.4600	0.2012	2.3361	0.0479	0.0239	0.0479
	2.4800	0.2029	2.3530	0.0483	0.0241	0.0483
	2.5000	0.2045	2.3694	0.0486	0.0243	0.0486
	2.5200	0.2061	2.3852	0.0490	0.0245	0.0490
	2.5400	0.2078	2.4013	0.0494	0.0247	0.0494
	2.5600	0.2094	2.4177	0.0497	0.0248	0.0497
	2.5800	0.2111	2.4338	0.0501	0.0250	0.0501
	2.6000	0.2130	2.4513	0.0505	0.0252	0.0505
	2.6200	0.2146	2.4695	0.0508	0.0254	0.0508
	2.6400	0.2162	2.4855	0.0512	0.0256	0.0512
	2.6600	0.2179	2.5010	0.0515	0.0258	0.0515
	2.6800	0.2194	2.5164	0.0518	0.0259	0.0518
	2.7000	0.2212	2.5322	0.0522	0.0261	0.0522
	2.7200	0.2229	2.5490	0.0526	0.0263	0.0526
	2.7400	0.2246	2.5660	0.0530	0.0265	0.0530
	2.7600	0.2264	2.5833	0.0534	0.0267	0.0534
	2.7800	0.2281	2.6011	0.0538	0.0269	0.0538
	2.8000	0.2296	2.6172	0.0541	0.0271	0.0541
	2.8200	0.2313	2.6323	0.0545	0.0272	0.0545
	2.8400	0.2329	2.6482	0.0548	0.0274	0.0548
	2.8600	0.2346	2.6640	0.0552	0.0276	0.0552
	2.8800	0.2363	2.6805	0.0555	0.0278	0.0555
	2.9000	0.2378	2.6971	0.0559	0.0280	0.0559
	2.9200	0.2394	2.7126	0.0563	0.0281	0.0563
	2.9400	0.2412	2.7287	0.0566	0.0283	0.0566
	2.9600	0.2428	2.7457	0.0570	0.0285	0.0570
	2.9800	0.2445	2.7618	0.0574	0.0287	0.0574
	3.0000	0.2462	2.7783	0.0578	0.0289	0.0578
	3.0200	0.2478	2.7949	0.0581	0.0291	0.0581
	3.0400	0.2495	2.8114	0.0585	0.0292	0.0585
	3.0600	0.2511	2.8279	0.0588	0.0294	0.0588
	3.0800	0.2527	2.8434	0.0592	0.0296	0.0592
	3.1000	0.2545	2.8592	0.0596	0.0298	0.0596
	3.1200	0.2562	2.8769	0.0600	0.0300	0.0600
	3.1400	0.2579	2.8945	0.0604	0.0302	0.0604
	3.1600	0.2596	2.9110	0.0608	0.0304	0.0608
	3.1800	0.2611	2.9270	0.0611	0.0306	0.0611
	3.2000	0.2628	2.9423	0.0615	0.0307	0.0615
	3.2200	0.2644	2.9579	0.0618	0.0309	0.0618
	3.2400	0.2659	2.9735	0.0622	0.0311	0.0622
	3.2600	0.2677	2.9893	0.0625	0.0313	0.0625
	3.2800	0.2696	3.0071	0.0630	0.0315	0.0630
	3.3000	0.2712	3.0257	0.0634	0.0317	0.0634
	3.3200	0.2729	3.0421	0.0638	0.0319	0.0638
	3.3400	0.2745	3.0576	0.0641	0.0321	0.0641
	3.3600	0.2760	3.0726	0.0645	0.0322	0.0645
	3.3800	0.2777	3.0876	0.0648	0.0324	0.0648
	3.4000	0.2794	3.1035	0.0652	0.0326	0.0652
	3.4200	0.2810	3.1198	0.0656	0.0328	0.0656
	3.4400	0.2829	3.1369	0.0660	0.0330	0.0660
	3.4600	0.2846	3.1550	0.0664	0.0332	0.0664
	3.4800	0.2862	3.1712	0.0668	0.0334	0.0668
	3.5000	0.2878	3.1864	0.0671	0.0336	0.0671
	3.5200	0.2894	3.2017	0.0675	0.0337	0.0675
	3.5400	0.2911	3.2172	0.0679	0.0339	0.0679
	3.5600	0.2928	3.2333	0.0683	0.0341	0.0683
	3.5800	0.2944	3.2492	0.0687	0.0343	0.0687
	3.6000	0.2962	3.2642	0.0690	0.0345	0.0690
	3.6200	0.2980	3.2802	0.0694	0.0347	0.0694
	3.6400	0.2996	3.2961	0.0698	0.0349	0.0698
	3.6600	0.3013	3.3111	0.0701	0.0351	0.0701
	3.6800	0.3029	3.3263	0.0705	0.0352	0.0705
	3.7000	0.3046	3.3413	0.0709	0.0354	0.0709
	3.7200	0.3063	3.3563	0.0712	0.0356	0.0712
	3.7400	0.3079	3.3713	0.0715	0.0358	0.0715
	3.7600	0.3095	3.3855	0.0719	0.0359	0.0719
	3.7800	0.3114	3.4010	0.0722	0.0361	0.0722
	3.8000	0.3131	3.4181	0.0727	0.0363	0.0727
	3.8200	0.3147	3.4336	0.0731	0.0365	0.0731
	3.8400	0.3164	3.4481	0.0734	0.0367	0.0734
	3.8600	0.3179	3.4619	0.0738	0.0369	0.0738
	3.8800	0.3195	3.4755	0.0741	0.0371	0.0741
	3.9000	0.3211	3.4899	0.0744	0.0372	0.0744
	3.9200	0.3227	3.5043	0.0748	0.0374	0.0748
	3.9400	0.3246	3.5192	0.0751	0.0376	0.0751
	3.9600	0.3263	3.5360	0.0755	0.0378	0.0755
	3.9800	0.3279	3.5520	0.0759	0.0380	0.0759
	4.0000	0.3295	3.5661	0.0763	0.0382	0.0763
	4.0200	0.3311	3.5800	0.0767	0.0383	0.0767
	4.0400	0.3327	3.5938	0.0770	0.0385	0.0770
	4.0600	0.3345	3.6086	0.0774	0.0387	0.0774
	4.0800	0.3361	3.6242	0.0778	0.0389	0.0778
	4.1000	0.3379	3.6394	0.0781	0.0391	0.0781
	4.1200	0.3397	3.6554	0.0785	0.0393	0.0785
	4.1400	0.3412	3.6714	0.0789	0.0395	0.0789
	4.1600	0.3428	3.6851	0.0793	0.0396	0.0793
	4.1800	0.3445	3.6989	0.0796	0.0398	0.0796
	4.2000	0.3461	3.7132	0.0800	0.0400	0.0800
	4.2200	0.3478	3.7279	0.0803	0.0402	0.0803
	4.2400	0.3495	3.7432	0.0808	0.0404	0.0808
	4.2600	0.3510	3.7576	0.0812	0.0406	0.0812
	4.2800	0.3527	3.7716	0.0815	0.0407	0.0815
	4.3000	0.3545	3.7870	0.0819	0.0409	0.0819
	4.3200	0.3560	3.8023	0.0823	0.0411	0.0823
	4.3400	0.3578	3.8170	0.0827	0.0413	0.0827
	4.3600	0.3595	3.8325	0.0830	0.0415	0.0830
	4.3800	0.3612	3.8478	0.0834	0.0417	0.0834
	4.4000	0.3628	3.8628	0.0838	0.0419	0.0838
	4.4200	0.3644	3.8770	0.0842	0.0421	0.0842
	4.4400	0.3660	3.8901	0.0846	0.0423	0.0846
	4.4600	0.3679	3.9047	0.0850	0.0425	0.0850
	4.4800	0.3696	3.9211	0.0854	0.0427	0.0854
	4.5000	0.3713	3.9363	0.0857	0.0429	0.0857
	4.5200	0.3730	3.9511	0.0861	0.0431	0.0861
	4.5400	0.3745	3.9654	0.0865	0.0433	0.0865
	4.5600	0.3762	3.9792	0.0869	0.0435	0.0869
	4.5800	0.3777	3.9931	0.0873	0.0436	0.0873
	4.6000	0.3794	4.0069	0.0877	0.0438	0.0877
	4.6200	0.3813	4.0219	0.0881	0.0440	0.0881
	4.6400	0.3830	4.0392	0.0885	0.0443	0.0885
	4.6600	0.3847	4.0553	0.0890	0.0445	0.0890
	4.6800	0.3863	4.0698	0.0894	0.0447	0.0894
	4.7000	0.3879	4.0840	0.0898	0.0449	0.0898
	4.7200	0.3895	4.0978	0.0901	0.0451	0.0901
	4.7400	0.3912	4.1121	0.0905	0.0453	0.0905
	4.7600	0.3929	4.1271	0.0909	0.0455	0.0909
	4.7800	0.3948	4.1425	0.0914	0.0457	0.0914
	4.8000	0.3965	4.1594	0.0918	0.0459	0.0918
	4.8200	0.3981	4.1751	0.0923	0.0461	0.0923
	4.8400	0.3997	4.1886	0.0927	0.0463	0.0927
	4.8600	0.4013	4.2023	0.0930	0.0465	0.0930
	4.8800	0.4029	4.2158	0.0934	0.0467	0.0934
	4.9000	0.4046	4.2297	0.0938	0.0469	0.0938
	4.9200	0.4062	4.2443	0.0942	0.0471	0.0942
	4.9400	0.4078	4.2582	0.0946	0.0473	0.0946
	4.9600	0.4096	4.2724	0.0950	0.0475	0.0950
	4.9800	0.4112	4.2879	0.0954	0.0477	0.0954
	5.0000	0.4128	4.3026	0.0958	0.0479	0.0958
	5.0200	0.4145	4.3168	0.0963	0.0481	0.0963
	5.0400	0.4162	4.3310	0.0967	0.0483	0.0967
	5.0600	0.4179	4.3450	0.0971	0.0485	0.0971
	5.0800	0.4195	4.3595	0.0975	0.0488	0.0975
	5.1000	0.4210	4.3732	0.0979	0.0490	0.0979
	5.1200	0.4228	4.3866	0.0983	0.0492	0.0983
	5.1400	0.4247	4.4022	0.0988	0.0494	0.0988
	5.1600	0.4263	4.4180	0.0992	0.0496	0.0992
	5.1800	0.4279	4.4318	0.0997	0.0498	0.0997
	5.2000	0.4295	4.4451	0.1001	0.0500	0.1001
	5.2200	0.4311	4.4579	0.1005	0.0502	0.1005
	5.2400	0.4328	4.4712	0.1009	0.0504	0.1009
	5.2600	0.4344	4.4852	0.1013	0.0506	0.1013
	5.2800	0.4361	4.4991	0.1017	0.0509	0.1017
	5.3000	0.4380	4.5145	0.1022	0.0511	0.1022
	5.3200	0.4396	4.5308	0.1026	0.0513	0.1026
	5.3400	0.4412	4.5445	0.1031	0.0515	0.1031
	5.3600	0.4428	4.5574	0.1035	0.0517	0.1035
	5.3800	0.4444	4.5704	0.1039	0.0520	0.1039
	5.4000	0.4461	4.5834	0.1043	0.0522	0.1043
	5.4200	0.4478	4.5976	0.1048	0.0524	0.1048
	5.4400	0.4495	4.6120	0.1052	0.0526	0.1052
	5.4600	0.4513	4.6266	0.1057	0.0528	0.1057
	5.4800	0.4529	4.6421	0.1061	0.0531	0.1061
	5.5000	0.4544	4.6558	0.1066	0.0533	0.1066
	5.5200	0.4561	4.6684	0.1070	0.0535	0.1070
	5.5400	0.4578	4.6820	0.1074	0.0537	0.1074
	5.5600	0.4595	4.6962	0.1078	0.0539	0.1078
	5.5800	0.4612	4.7108	0.1083	0.0542	0.1083
	5.6000	0.4628	4.7253	0.1088	0.0544	0.1088
	5.6200	0.4645	4.7386	0.1092	0.0546	0.1092
	5.6400	0.4662	4.7526	0.1096	0.0548	0.1096
	5.6600	0.4679	4.7670	0.1101	0.0550	0.1101
	5.6800	0.4696	4.7807	0.1105	0.0553	0.1105
	5.7000	0.4713	4.7951	0.1110	0.0555	0.1110
	5.7200	0.4730	4.8096	0.1115	0.0557	0.1115
	5.7400	0.4747	4.8236	0.1119	0.0560	0.1119
	5.7600	0.4762	4.8376	0.1124	0.0562	0.1124
	5.7800	0.4778	4.8504	0.1128	0.0564	0.1128
	5.8000	0.4797	4.8637	0.1133	0.0567	0.1133
	5.8200	0.4815	4.8793	0.1138	0.0569	0.1138
	5.8400	0.4831	4.8943	0.1143	0.0571	0.1143
	5.8600	0.4848	4.9083	0.1148	0.0574	0.1148
	5.8800	0.4863	4.9217	0.1152	0.0576	0.1152
	5.9000	0.4879	4.9341	0.1156	0.0578	0.1156
	5.9200	0.4895	4.9466	0.1161	0.0580	0.1161
	5.9400	0.4910	4.9590	0.1165	0.0582	0.1165
	5.9600	0.4928	4.9717	0.1170	0.0585	0.1170
	5.9800	0.4946	4.9869	0.1174	0.0587	0.1174
	6.0000	0.4962	5.0027	0.1180	0.0590	0.1180
	6.0200	0.4979	5.0165	0.1184	0.0592	0.1184
	6.0400	0.4995	5.0297	0.1189	0.0594	0.1189
	6.0600	0.5011	5.0427	0.1194	0.0597	0.1194
	6.0800	0.5028	5.0557	0.1198	0.0599	0.1198
	6.1000	0.5044	5.0694	0.1203	0.0601	0.1203
	6.1200	0.5062	5.0832	0.1208	0.0604	0.1208
	6.1400	0.5080	5.0980	0.1213	0.0606	0.1213
	6.1600	0.5096	5.1135	0.1218	0.0609	0.1218
	6.1800	0.5112	5.1268	0.1223	0.0611	0.1223
	6.2000	0.5129	5.1394	0.1228	0.0614	0.1228
	6.2200	0.5144	5.1523	0.1232	0.0616	0.1232
	6.2400	0.5161	5.1650	0.1237	0.0619	0.1237
	6.2600	0.5178	5.1787	0.1242	0.0621	0.1242
	6.2800	0.5194	5.1926	0.1247	0.0624	0.1247
	6.3000	0.5212	5.2059	0.1252	0.0626	0.1252
	6.3200	0.5229	5.2206	0.1257	0.0629	0.1257
	6.3400	0.5245	5.2352	0.1263	0.0631	0.1263
	6.3600	0.5262	5.2483	0.1268	0.0634	0.1268
	6.3800	0.5279	5.2618	0.1273	0.0636	0.1273
	6.4000	0.5295	5.2750	0.1278	0.0639	0.1278
	6.4200	0.5312	5.2880	0.1283	0.0641	0.1283
	6.4400	0.5327	5.3011	0.1288	0.0644	0.1288
	6.4600	0.5344	5.3136	0.1293	0.0646	0.1293
	6.4800	0.5363	5.3274	0.1298	0.0649	0.1298
	6.5000	0.5380	5.3430	0.1303	0.0652	0.1303
	6.5200	0.5396	5.3569	0.1309	0.0654	0.1309
	6.5400	0.5412	5.3699	0.1314	0.0657	0.1314
	6.5600	0.5428	5.3826	0.1319	0.0659	0.1319
	6.5800	0.5445	5.3952	0.1324	0.0662	0.1324
	6.6000	0.5461	5.4084	0.1329	0.0664	0.1329
	6.6200	0.5478	5.4215	0.1334	0.0667	0.1334
	6.6400	0.5497	5.4352	0.1340	0.0670	0.1340
	6.6600	0.5514	5.4511	0.1345	0.0673	0.1345
	6.6800	0.5530	5.4657	0.1351	0.0676	0.1351
	6.7000	0.5546	5.4777	0.1356	0.0678	0.1356
	6.7200	0.5562	5.4897	0.1362	0.0681	0.1362
	6.7400	0.5579	5.5018	0.1367	0.0683	0.1367
	6.7600	0.5596	5.5149	0.1372	0.0686	0.1372
	6.7800	0.5613	5.5289	0.1378	0.0689	0.1378
	6.8000	0.5631	5.5430	0.1383	0.0692	0.1383
	6.8200	0.5649	5.5580	0.1389	0.0695	0.1389
	6.8400	0.5664	5.5721	0.1396	0.0698	0.1396
	6.8600	0.5680	5.5835	0.1401	0.0700	0.1401
	6.8800	0.5696	5.5951	0.1406	0.0703	0.1406
	6.9000	0.5713	5.6074	0.1411	0.0706	0.1411
	6.9200	0.5730	5.6202	0.1417	0.0708	0.1417
	6.9400	0.5746	5.6337	0.1422	0.0711	0.1422
	6.9600	0.5761	5.6461	0.1428	0.0714	0.1428
	6.9800	0.5779	5.6580	0.1433	0.0716	0.1433
	7.0000	0.5795	5.6712	0.1438	0.0719	0.1438
	7.0200	0.5811	5.6842	0.1444	0.0722	0.1444
	7.0400	0.5828	5.6967	0.1450	0.0725	0.1450
	7.0600	0.5845	5.7100	0.1456	0.0728	0.1456
	7.0800	0.5862	5.7231	0.1461	0.0731	0.1461
	7.1000	0.5879	5.7363	0.1467	0.0734	0.1467
	7.1200	0.5894	5.7487	0.1473	0.0736	0.1473
	7.1400	0.5911	5.7597	0.1478	0.0739	0.1478
	7.1600	0.5930	5.7724	0.1484	0.0742	0.1484
	7.1800	0.5946	5.7868	0.1490	0.0745	0.1490
	7.2000	0.5963	5.7995	0.1496	0.0748	0.1496
	7.2200	0.5979	5.8119	0.1502	0.0751	0.1502
	7.2400	0.5995	5.8241	0.1508	0.0754	0.1508
	7.2600	0.6011	5.8359	0.1513	0.0757	0.1513
	7.2800	0.6027	5.8480	0.1519	0.0760	0.1519
	7.3000	0.6043	5.8597	0.1525	0.0762	0.1525
	7.3200	0.6062	5.8725	0.1531	0.0765	0.1531
	7.3400	0.6080	5.8880	0.1537	0.0769	0.1537
	7.3600	0.6095	5.9021	0.1544	0.0772	0.1544
	7.3800	0.6112	5.9143	0.1550	0.0775	0.1550
	7.4000	0.6128	5.9261	0.1556	0.0778	0.1556
	7.4200	0.6144	5.9374	0.1562	0.0781	0.1562
	7.4400	0.6161	5.9493	0.1568	0.0784	0.1568
	7.4600	0.6177	5.9618	0.1574	0.0787	0.1574
	7.4800	0.6195	5.9744	0.1580	0.0790	0.1580
	7.5000	0.6213	5.9887	0.1587	0.0793	0.1587
	7.5200	0.6229	6.0026	0.1593	0.0797	0.1593
	7.5400	0.6246	6.0143	0.1599	0.0800	0.1599
	7.5600	0.6262	6.0262	0.1605	0.0803	0.1605
	7.5800	0.6278	6.0380	0.1612	0.0806	0.1612
	7.6000	0.6295	6.0499	0.1618	0.0809	0.1618
	7.6200	0.6312	6.0623	0.1625	0.0813	0.1625
	7.6400	0.6328	6.0741	0.1631	0.0816	0.1631
	7.6600	0.6346	6.0863	0.1638	0.0819	0.1638
	7.6800	0.6363	6.1001	0.1645	0.0822	0.1645
	7.7000	0.6379	6.1128	0.1652	0.0826	0.1652
	7.7200	0.6397	6.1249	0.1658	0.0829	0.1658
	7.7400	0.6413	6.1370	0.1665	0.0833	0.1665
	7.7600	0.6430	6.1488	0.1671	0.0836	0.1671
	7.7800	0.6446	6.1607	0.1678	0.0839	0.1678
	7.8000	0.6462	6.1721	0.1685	0.0843	0.1685
	7.8200	0.6480	6.1834	0.1692	0.0846	0.1692
	7.8400	0.6498	6.1972	0.1699	0.0849	0.1699
	7.8600	0.6514	6.2110	0.1706	0.0853	0.1706
	7.8800	0.6531	6.2226	0.1713	0.0857	0.1713
	7.9000	0.6547	6.2333	0.1720	0.0860	0.1720
	7.9200	0.6562	6.2434	0.1727	0.0863	0.1727
	7.9400	0.6579	6.2540	0.1733	0.0867	0.1733
	7.9600	0.6594	6.2649	0.1740	0.0870	0.1740
	7.9800	0.6611	6.2758	0.1746	0.0873	0.1746
	8.0000	0.6630	6.2883	0.1754	0.0877	0.1754
	8.0200	0.6646	6.3024	0.1761	0.0881	0.1761
	8.0400	0.6661	6.3141	0.1769	0.0884	0.1769
	8.0600	0.6678	6.3244	0.1776	0.0888	0.1776
	8.0800	0.6694	6.3351	0.1783	0.0891	0.1783
	8.1000	0.6711	6.3460	0.1790	0.0895	0.1790
	8.1200	0.6728	6.3580	0.1798	0.0899	0.1798
	8.1400	0.6745	6.3704	0.1805	0.0902	0.1805
	8.1600	0.6763	6.3825	0.1812	0.0906	0.1812
	8.1800	0.6780	6.3956	0.1820	0.0910	0.1820
	8.2000	0.6795	6.4067	0.1828	0.0914	0.1828
	8.2200	0.6812	6.4161	0.1835	0.0917	0.1835
	8.2400	0.6828	6.4264	0.1842	0.0921	0.1842
	8.2600	0.6845	6.4370	0.1849	0.0925	0.1849
	8.2800	0.6862	6.4485	0.1857	0.0928	0.1857
	8.3000	0.6878	6.4605	0.1865	0.0932	0.1865
	8.3200	0.6894	6.4710	0.1872	0.0936	0.1872
	8.3400	0.6912	6.4820	0.1880	0.0940	0.1880
	8.3600	0.6928	6.4939	0.1888	0.0944	0.1888
	8.3800	0.6945	6.5048	0.1896	0.0948	0.1896
	8.4000	0.6963	6.5161	0.1904	0.0952	0.1904
	8.4200	0.6979	6.5276	0.1911	0.0956	0.1911
	8.4400	0.6996	6.5383	0.1920	0.0960	0.1920
	8.4600	0.7012	6.5487	0.1928	0.0964	0.1928
	8.4800	0.7027	6.5579	0.1936	0.0968	0.1936
	8.5000	0.7045	6.5674	0.1944	0.0972	0.1944
	8.5200	0.7063	6.5796	0.1952	0.0976	0.1952
	8.5400	0.7079	6.5916	0.1960	0.0980	0.1960
	8.5600	0.7097	6.6022	0.1968	0.0984	0.1968
	8.5800	0.7113	6.6127	0.1976	0.0988	0.1976
	8.6000	0.7129	6.6223	0.1985	0.0992	0.1985
	8.6200	0.7145	6.6318	0.1993	0.0996	0.1993
	8.6400	0.7161	6.6411	0.2001	0.1001	0.2001
	8.6600	0.7179	6.6505	0.2009	0.1005	0.2009
	8.6800	0.7198	6.6625	0.2018	0.1009	0.2018
	8.7000	0.7213	6.6752	0.2027	0.1014	0.2027
	8.7200	0.7230	6.6854	0.2036	0.1018	0.2036
	8.7400	0.7247	6.6949	0.2044	0.1022	0.2044
	8.7600	0.7263	6.7043	0.2053	0.1026	0.2053
	8.7800	0.7279	6.7137	0.2062	0.1031	0.2062
	8.8000	0.7296	6.7236	0.2070	0.1035	0.2070
	8.8200	0.7313	6.7336	0.2079	0.1040	0.2079
	8.8400	0.7332	6.7448	0.2088	0.1044	0.2088
	8.8600	0.7348	6.7566	0.2098	0.1049	0.2098
	8.8800	0.7364	6.7657	0.2107	0.1053	0.2107
	8.9000	0.7380	6.7737	0.2115	0.1058	0.2115
	8.9200	0.7396	6.7822	0.2124	0.1062	0.2124
	8.9400	0.7413	6.7908	0.2133	0.1067	0.2133
	8.9600	0.7429	6.8003	0.2142	0.1071	0.2142
